Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -431114.66 127.21875 128.15625 129.09375 130.06250 131.03125 131.96875 132.93750 133.90625 134.87500 124.06250 115.43750 105.15625 96.593750 90.093750 83.218750 75.812500 69.562500 64.468750 61.687500 57.312500 54.000000 51.625000 50.437500 49.875000 49.781250 50.093750 50.343750 51.375000 54.125000 35.156250 21.062500 10.781250 3.5312500 -1.2187500 -3.9062500 -4.8437500 -4.4687500 -2.7187500 0.0000000 3.7187500 8.2500000 13.406250 19.250000 25.562500 32.281250 38.437500 44.593750 49.843750 55.062500 61.906250 68.843750 75.968750 83.312500 92.218750 101.46875 110.78125 120.12500 129.65625 139.34375 149.06250 159.03125 168.90625 178.93750 188.75000 20.942856
0.4000 -430400.56 127.68750 127.96875 128.21875 128.50000 128.75000 129.03125 129.28125 129.53125 129.81250 119.18750 108.06250 99.343750 91.531250 83.906250 76.687500 69.000000 65.343750 59.250000 54.218750 52.343750 47.437500 45.218750 42.468750 42.781250 42.812500 43.906250 43.750000 46.718750 48.187500 30.781250 18.000000 8.5312500 2.0937500 -2.0312500 -4.3750000 -5.0937500 -4.5000000 -2.7187500 0.0000000 3.6250000 7.8750000 12.875000 18.437500 24.562500 30.968750 36.718750 42.687500 47.625000 52.656250 59.000000 65.687500 72.531250 79.500000 87.937500 96.593750 105.40625 114.37500 123.43750 132.50000 141.81250 151.18750 160.62500 170.09375 179.34375 20.926731
0.6000 -429644.56 189.59375 190.78125 191.96875 193.09375 194.28125 195.46875 196.62500 197.75000 198.93750 184.34375 169.65625 157.93750 143.40625 132.96875 123.53125 113.09375 104.40625 96.343750 90.000000 81.781250 75.843750 70.468750 67.031250 62.531250 61.500000 59.406250 58.406250 57.406250 58.125000 36.187500 20.937500 10.187500 2.8750000 -1.7187500 -4.2500000 -5.0312500 -4.5312500 -2.8125000 0.0000000 3.5625000 7.8750000 12.812500 18.312500 24.312500 30.718750 36.343750 42.218750 47.062500 52.000000 58.375000 64.968750 71.687500 78.500000 86.875000 95.343750 104.06250 112.84375 121.81250 130.75000 139.84375 148.96875 158.18750 167.53125 176.68750 20.905897
0.8000 -430345.19 174.81250 175.81250 176.81250 177.78125 178.78125 179.75000 180.75000 181.75000 182.71875 170.00000 159.00000 148.28125 138.03125 130.56250 121.59375 115.06250 109.06250 103.65625 98.968750 94.906250 91.531250 91.093750 88.531250 89.093750 90.906250 92.000000 94.187500 98.125000 101.81250 67.062500 42.781250 25.812500 13.968750 5.9375000 0.90625000 -1.8437500 -2.6562500 -2.0000000 0.0000000 2.9687500 6.8125000 11.593750 16.906250 22.718750 29.156250 34.781250 40.593750 45.500000 50.531250 56.937500 63.593750 70.406250 77.281250 85.843750 94.531250 103.28125 112.31250 121.43750 130.53125 139.78125 149.12500 158.59375 168.03125 177.31250 20.885288
1.0000 -430340.91 295.96875 296.40625 296.81250 297.28125 297.71875 298.18750 298.59375 299.03125 299.46875 287.06250 276.50000 265.12500 255.03125 246.90625 236.53125 229.87500 223.59375 216.43750 210.43750 205.50000 202.28125 198.96875 197.43750 195.78125 194.56250 193.50000 195.65625 195.87500 198.65625 120.71875 76.250000 48.125000 29.468750 16.812500 8.4062500 3.1875000 0.37500000 -0.62500000 0.0000000 1.8437500 4.8125000 8.6875000 13.250000 18.531250 24.406250 29.750000 35.250000 39.875000 44.718750 50.906250 57.437500 64.031250 70.812500 79.281250 87.812500 96.500000 105.46875 114.43750 123.56250 132.90625 142.25000 151.65625 161.18750 170.56250 20.876625
1.2000 -431261.72 190.40625 193.09375 195.78125 198.46875 201.15625 203.84375 206.53125 209.21875 211.90625 199.68750 188.09375 177.34375 167.25000 157.93750 150.46875 141.06250 134.56250 128.37500 124.21875 118.78125 113.84375 111.53125 108.34375 106.21875 106.21875 106.03125 105.62500 106.28125 107.96875 71.687500 46.343750 28.468750 15.843750 7.1875000 1.7500000 -1.3125000 -2.4062500 -1.9062500 0.0000000 2.9687500 6.9062500 11.656250 17.093750 23.218750 29.718750 35.562500 41.625000 46.781250 51.968750 58.718750 65.656250 72.750000 79.968750 88.875000 97.906250 107.21875 116.59375 126.06250 135.71875 145.40625 155.28125 165.15625 175.06250 184.90625 20.862209
1.4000 -430568.56 140.15625 140.84375 141.50000 142.18750 142.84375 143.56250 144.21875 144.90625 145.56250 137.18750 128.71875 122.03125 114.78125 109.53125 104.21875 99.031250 95.468750 92.437500 90.031250 86.906250 86.406250 85.250000 85.343750 85.843750 87.500000 88.968750 91.406250 94.343750 97.250000 65.937500 43.750000 27.687500 16.250000 8.1562500 2.8125000 -0.25000000 -1.5625000 -1.4687500 0.0000000 2.6250000 6.0000000 10.312500 15.375000 20.875000 27.000000 32.531250 38.312500 43.125000 48.093750 54.531250 61.187500 67.968750 74.968750 83.625000 92.343750 101.28125 110.43750 119.62500 129.06250 138.53125 148.15625 157.84375 167.56250 177.15625 20.830248
1.6000 -430661.12 238.46875 239.46875 240.50000 241.50000 242.50000 243.50000 244.50000 245.53125 246.53125 234.65625 223.87500 214.34375 204.81250 196.12500 189.21875 182.53125 174.68750 170.87500 165.96875 161.12500 157.93750 155.40625 152.75000 151.28125 150.03125 150.78125 151.34375 152.06250 154.06250 103.81250 70.750000 47.625000 30.968750 19.062500 10.593750 4.9375000 1.5937500 0.0000000 0.0000000 1.2812500 3.6875000 7.0937500 11.250000 16.156250 21.781250 26.812500 32.250000 36.875000 41.625000 47.843750 54.218750 60.906250 67.781250 76.312500 84.968750 93.906250 103.00000 112.21875 121.62500 131.18750 140.81250 150.59375 160.43750 170.15625 20.822805
1.8000 -431029.88 300.34375 301.03125 301.71875 302.43750 303.12500 303.81250 304.50000 305.21875 305.90625 290.68750 277.15625 265.21875 253.21875 242.18750 231.81250 221.87500 212.75000 204.03125 196.37500 189.15625 183.40625 177.65625 172.71875 170.96875 167.68750 164.78125 162.81250 162.78125 162.68750 106.81250 70.781250 46.250000 29.062500 17.000000 8.8437500 3.6875000 0.68750000 -0.50000000 0.0000000 1.6562500 4.5000000 8.2812500 12.781250 17.968750 23.750000 29.062500 34.656250 39.375000 44.125000 50.375000 56.937500 63.562500 70.437500 78.812500 87.500000 96.312500 105.28125 114.37500 123.59375 133.06250 142.50000 152.03125 161.68750 171.15625 20.807211
2.0000 -431424.22 395.18750 396.43750 397.65625 398.87500 400.12500 401.34375 402.56250 403.81250 405.03125 390.50000 376.06250 361.96875 349.43750 338.53125 326.37500 316.81250 307.06250 299.50000 291.56250 285.96875 278.81250 276.12500 271.87500 267.43750 263.81250 262.46875 262.15625 261.21875 261.81250 160.46875 103.90625 68.031250 43.750000 27.000000 15.375000 7.5937500 2.9375000 0.46875000 0.0000000 1.0625000 3.5000000 7.0000000 11.437500 16.687500 22.593750 28.093750 33.937500 38.750000 43.843750 50.437500 57.343750 64.437500 71.687500 80.687500 89.906250 99.312500 108.87500 118.62500 128.53125 138.56250 148.71875 159.03125 169.34375 179.56250 20.790438
2.2000 -431497.81 152.96875 155.59375 158.15625 160.75000 163.34375 165.93750 168.53125 171.12500 173.71875 163.21875 154.28125 145.68750 138.96875 131.81250 124.56250 119.78125 116.06250 110.81250 107.96875 105.28125 103.59375 102.46875 101.71875 102.50000 104.21875 105.71875 108.84375 112.68750 116.34375 82.343750 56.812500 37.781250 23.625000 13.375000 6.3125000 1.8750000 -0.40625000 -0.90625000 0.0000000 2.2187500 5.5625000 9.7812500 14.812500 20.625000 27.062500 32.750000 38.812500 43.875000 49.156250 55.875000 62.875000 70.125000 77.562500 86.656250 95.968750 105.50000 115.18750 125.00000 134.93750 144.96875 155.21875 165.46875 175.81250 186.00000 20.782238
2.4000 -430843.22 100.06250 101.15625 102.25000 103.31250 104.40625 105.50000 106.59375 107.65625 108.75000 98.312500 86.625000 76.343750 67.750000 59.000000 51.812500 45.031250 40.437500 34.500000 30.281250 27.093750 23.687500 21.062500 20.906250 20.937500 23.125000 23.312500 26.218750 28.906250 33.156250 18.906250 8.3125000 0.84375000 -4.2187500 -7.0312500 -8.2812500 -7.8750000 -6.3437500 -3.6875000 0.0000000 4.3750000 9.5937500 15.406250 21.687500 28.468750 35.781250 42.062500 48.562500 54.062500 59.500000 66.500000 73.718750 81.062500 88.687500 97.812500 107.15625 116.56250 126.12500 135.93750 145.56250 155.50000 165.40625 175.50000 185.50000 195.40625 20.766376
2.6000 -430270.78 87.656250 88.281250 88.968750 89.625000 90.281250 90.937500 91.593750 92.250000 92.937500 81.937500 73.531250 67.156250 57.750000 48.937500 42.187500 36.281250 30.218750 24.625000 19.968750 16.093750 12.531250 10.281250 8.1250000 7.5000000 5.8125000 5.4687500 5.3750000 6.6562500 7.4375000 -0.31250000 -5.7812500 -9.3750000 -11.437500 -12.031250 -11.531250 -9.8437500 -7.3437500 -3.9375000 0.0000000 4.6562500 9.9687500 15.562500 21.687500 28.218750 35.031250 40.968750 47.093750 52.218750 57.312500 63.812500 70.500000 77.312500 84.218750 92.625000 101.25000 109.90625 118.78125 127.65625 136.71875 145.71875 154.90625 164.00000 173.31250 182.40625 20.738333
2.8000 -430054.41 83.750000 84.156250 84.593750 85.062500 85.500000 85.937500 86.375000 86.812500 87.281250 78.437500 70.687500 61.000000 56.406250 48.687500 44.343750 39.187500 35.031250 31.406250 27.000000 25.656250 22.500000 21.281250 20.593750 20.312500 20.625000 21.593750 22.843750 25.562500 28.187500 16.625000 7.9062500 1.5625000 -2.6875000 -5.3125000 -6.4687500 -6.3750000 -5.1562500 -3.0000000 0.0000000 3.6875000 8.1250000 13.031250 18.437500 24.312500 30.562500 36.062500 41.750000 46.468750 51.343750 57.500000 63.875000 70.343750 77.000000 85.125000 93.312500 101.65625 110.09375 118.78125 127.43750 136.34375 145.31250 154.18750 163.18750 172.06250 20.727671
3.0000 -432002.59 193.81250 194.03125 194.25000 194.53125 194.75000 194.96875 195.18750 195.43750 195.65625 183.75000 172.81250 161.65625 152.56250 143.37500 136.21875 128.78125 122.96875 117.31250 113.31250 108.71875 105.96875 102.93750 101.68750 101.12500 101.90625 102.65625 104.21875 107.40625 110.34375 73.156250 47.531250 29.531250 16.968750 8.2187500 2.5937500 -0.62500000 -1.9375000 -1.6562500 0.0000000 2.8125000 6.4687500 11.031250 16.281250 22.218750 28.531250 34.343750 40.406250 45.406250 50.562500 57.281250 64.093750 71.187500 78.343750 87.156250 96.218750 105.46875 114.78125 124.28125 134.00000 143.75000 153.62500 163.53125 173.50000 183.34375 20.723545
3.2000 -432801.31 215.81250 217.25000 218.68750 220.15625 221.62500 223.06250 224.53125 226.00000 227.43750 214.03125 202.46875 191.03125 179.68750 168.84375 158.65625 149.50000 141.43750 133.31250 125.40625 118.15625 112.21875 107.37500 102.90625 98.187500 94.437500 89.750000 90.093750 87.187500 86.687500 52.500000 29.968750 14.937500 5.0312500 -1.1250000 -4.5000000 -5.6250000 -5.0625000 -3.1875000 0.0000000 4.0625000 8.9375000 14.531250 20.718750 27.312500 34.437500 40.625000 47.187500 52.406250 57.875000 64.812500 71.906250 79.187500 86.593750 95.625000 104.78125 114.06250 123.56250 133.06250 142.68750 152.40625 162.12500 172.00000 181.90625 191.59375 20.718761
