Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46689.188 1000.5938 1000.5938 1000.5938 1000.5938 1000.5938 1000.5938 1000.5938 1000.5938 1000.5938 995.13281 990.25781 985.71094 981.70703 978.17969 975.17578 972.53516 970.41016 968.76953 967.65625 966.85547 966.60547 966.74219 967.52344 968.69922 970.27734 972.44922 974.99609 978.08203 981.51953 503.83594 319.21094 218.80859 155.09375 111.28516 79.742188 56.460938 39.070312 26.054688 16.421875 9.4375000 4.5976562 1.5000000 -0.15234375 -0.59375000 0.0000000 1.1640625 2.8554688 4.5585938 6.5312500 9.3515625 12.523438 16.003906 19.761719 24.585938 29.742188 35.175781 40.859375 46.757812 52.859375 59.125000 65.546875 72.105469 78.796875 85.562500 2.1308205
0.4000 -46465.629 338.87891 338.87891 338.87891 338.87891 338.87891 338.87891 338.87891 338.87891 338.87891 331.66797 324.73047 318.35547 312.43750 307.03125 301.97656 297.52344 293.56250 289.84766 286.63672 284.00781 281.89453 280.00000 278.57812 277.80078 277.47656 277.47266 277.98438 279.03516 280.47656 212.25781 161.47266 122.71094 92.632812 69.085938 50.574219 36.042969 24.707031 15.992188 9.4492188 4.6992188 1.4921875 -0.40234375 -1.1914062 -1.0156250 0.0000000 1.3945312 3.2617188 5.0312500 7.0429688 9.8593750 12.988281 16.386719 20.046875 24.734375 29.707031 34.929688 40.394531 46.062500 51.910156 57.921875 64.078125 70.371094 76.781250 83.269531 2.1330037
0.6000 -46673.211 1423.1719 1423.1719 1423.1719 1423.1719 1423.1719 1423.1719 1423.1719 1423.1719 1423.1719 1409.6445 1396.6797 1384.4141 1372.7812 1361.7578 1351.5352 1341.8984 1332.8828 1324.5312 1316.8750 1309.9141 1303.6172 1297.9531 1292.9961 1288.5703 1284.9688 1281.8047 1279.4609 1277.7656 1276.7500 764.30078 511.74609 362.21875 264.05859 195.37500 145.32422 107.84375 79.339844 57.441406 40.589844 27.664062 17.882812 10.628906 5.4414062 2.0039062 0.0000000 -0.72265625 -0.69921875 -0.22265625 0.64843750 2.2070312 4.2304688 6.6875000 9.5078125 13.343750 17.593750 22.226562 27.179688 32.433594 37.941406 43.671875 49.605469 55.726562 62.003906 68.398438 2.1356874
0.8000 -46308.086 690.19531 690.19531 690.19531 690.19531 690.19531 690.19531 690.19531 690.19531 690.19531 672.36719 655.23828 639.01562 623.62500 609.06250 595.25781 582.38281 570.19922 558.91406 548.53125 538.96094 530.08984 522.05078 514.92578 508.53906 503.08203 498.41016 494.43750 491.49219 489.26172 359.69531 269.86719 204.45703 155.26172 117.50391 88.128906 65.152344 47.152344 33.097656 22.269531 14.085938 8.0898438 3.9375000 1.3476562 0.097656250 0.0000000 0.66796875 1.9570312 3.3789062 5.1289062 7.7148438 10.707031 14.070312 17.765625 22.589844 27.800781 33.351562 39.195312 45.316406 51.664062 58.230469 64.984375 71.910156 78.988281 86.175781 2.1342225
1.0000 -46552.141 787.11719 787.11719 787.11719 787.11719 787.11719 787.11719 787.11719 787.11719 787.11719 772.45703 758.75000 745.81250 733.37109 721.89062 711.00391 700.89062 691.50391 682.78125 674.82812 667.71484 661.26953 655.39062 650.39453 646.11328 642.39453 639.62891 637.49219 636.01562 635.40625 402.35547 273.72656 193.21484 138.76953 100.10547 71.777344 50.671875 34.828125 22.949219 14.160156 7.8359375 3.4921875 0.78515625 -0.56640625 -0.77734375 0.0000000 1.2773438 3.0625000 4.8164062 6.8359375 9.6914062 12.886719 16.371094 20.128906 24.949219 30.085938 35.492188 41.117188 46.968750 53.015625 59.214844 65.582031 72.066406 78.679688 85.371094 2.1370332
1.2000 -46607.797 418.98438 418.98438 418.98438 418.98438 418.98438 418.98438 418.98438 418.98438 418.98438 404.10156 389.78125 376.30859 363.48047 351.32422 339.87891 329.13281 319.05859 309.69922 301.13672 293.27344 285.99609 279.50000 273.62500 268.51562 263.94922 260.20703 257.19141 254.91797 253.21875 177.71484 125.91797 88.906250 61.777344 41.601562 26.527344 15.316406 7.1171875 1.3125000 -2.5625000 -4.8476562 -5.8007812 -5.6328125 -4.5273438 -2.6171875 0.0000000 2.6328125 5.6484375 8.3046875 11.152344 14.957031 19.019531 23.312500 27.808594 33.441406 39.320312 45.394531 51.664062 58.097656 64.671875 71.382812 78.214844 85.144531 92.175781 99.261719 2.1384306
1.4000 -46510.109 270.51172 270.51172 270.51172 270.51172 270.51172 270.51172 270.51172 270.51172 270.51172 257.65625 245.49609 234.00391 223.24609 213.20703 203.81641 195.20703 187.25000 179.89453 173.48047 167.57031 162.40625 157.93359 154.19531 151.19141 148.91016 147.26562 146.32422 146.12891 146.55859 108.59375 79.355469 56.636719 38.941406 25.191406 14.628906 6.6445312 0.78515625 -3.2812500 -5.8593750 -7.1640625 -7.3710938 -6.6445312 -5.1132812 -2.8750000 0.0000000 2.7968750 5.9335938 8.6601562 11.570312 15.441406 19.531250 23.851562 28.351562 33.996094 39.851562 45.902344 52.144531 58.527344 65.062500 71.718750 78.503906 85.367188 92.335938 99.359375 2.1335166
1.6000 -46399.125 270.50000 270.50000 270.50000 270.50000 270.50000 270.50000 270.50000 270.50000 270.50000 253.92969 238.11328 222.91016 208.34375 194.34766 180.97656 168.31250 156.07422 144.53516 133.51562 123.23438 113.66016 104.44141 95.921875 88.128906 80.953125 74.320312 68.269531 62.921875 58.152344 40.539062 26.417969 15.183594 6.3554688 -0.41796875 -5.4726562 -9.0585938 -11.371094 -12.585938 -12.847656 -12.265625 -10.953125 -9.0117188 -6.4882812 -3.4648438 0.0000000 3.1914062 6.6367188 9.5585938 12.609375 16.597656 20.765625 25.097656 29.574219 35.128906 40.855469 46.742188 52.761719 58.914062 65.171875 71.535156 78.000000 84.527344 91.144531 97.800781 2.1378043
1.8000 -46387.406 864.60938 864.60938 864.60938 864.60938 864.60938 864.60938 864.60938 864.60938 864.60938 853.29297 842.67188 832.82031 823.79297 815.76953 808.38281 801.89453 796.25781 791.45312 787.43750 784.22266 781.87109 780.39453 779.79297 779.91016 780.87500 782.64844 785.42188 788.75391 793.06641 583.07812 439.11328 335.28516 257.78906 198.53906 152.48047 116.27734 87.636719 64.917969 46.937500 32.777344 21.765625 13.363281 7.1523438 2.7929688 0.0000000 -1.2890625 -1.7460938 -1.5859375 -1.0000000 0.27734375 2.0898438 4.3945312 7.1250000 10.917969 15.207031 19.933594 25.046875 30.507812 36.281250 42.312500 48.593750 55.082031 61.769531 68.609375 2.1408222
2.0000 -46706.844 892.76953 892.76953 892.76953 892.76953 892.76953 892.76953 892.76953 892.76953 892.76953 885.26172 878.06250 871.15234 864.64844 858.24609 852.27734 846.54297 841.25391 836.19141 831.51562 827.04297 822.85156 818.97656 815.53906 812.35547 809.43750 806.86719 804.55469 802.50000 800.86328 549.16406 391.12109 285.00000 210.33203 156.03906 115.60938 85.039062 61.710938 43.843750 30.207031 19.902344 12.269531 6.8125000 3.1367188 0.93750000 0.0000000 0.031250000 0.70312500 1.6484375 2.9375000 4.9375000 7.3554688 10.144531 13.257812 17.371094 21.867188 26.675781 31.777344 37.140625 42.718750 48.500000 54.468750 60.582031 66.828125 73.191406 2.1337960
