Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46634.730 105.50781 105.50781 105.50781 105.50781 105.50781 105.50781 105.50781 105.50781 105.50781 96.261719 87.472656 79.289062 71.550781 64.156250 57.363281 50.980469 45.089844 39.765625 34.917969 30.523438 26.691406 23.078125 20.191406 17.785156 15.652344 14.101562 13.164062 12.546875 12.527344 6.8515625 2.7500000 0.0000000 -1.5859375 -2.1289062 -1.7812500 -0.65234375 1.1796875 3.6250000 6.6132812 10.085938 13.984375 18.269531 22.902344 27.835938 33.035156 37.566406 42.261719 46.113281 50.054688 55.082031 60.226562 65.476562 70.820312 77.351562 83.984375 90.730469 97.550781 104.46094 111.44141 118.48438 125.58984 132.74219 139.94141 147.16016 2.1322536
0.4000 -46661.086 158.16406 158.16406 158.16406 158.16406 158.16406 158.16406 158.16406 158.16406 158.16406 146.35156 135.11328 124.14844 113.89453 103.98047 94.660156 85.730469 77.285156 69.429688 61.980469 55.046875 48.628906 42.582031 37.179688 32.234375 27.839844 23.796875 20.273438 17.242188 14.753906 8.1015625 3.2695312 0.0000000 -1.9609375 -2.7773438 -2.6093750 -1.5937500 0.16015625 2.5781250 5.5585938 9.0781250 13.015625 17.367188 22.062500 27.093750 32.406250 37.019531 41.796875 45.714844 49.726562 54.859375 60.105469 65.453125 70.898438 77.550781 84.312500 91.179688 98.132812 105.16797 112.27734 119.43750 126.67188 133.95312 141.27734 148.62109 2.1327493
0.6000 -46747.203 145.66016 145.66016 145.66016 145.66016 145.66016 145.66016 145.66016 145.66016 145.66016 132.54297 119.96875 108.13281 96.964844 86.347656 76.417969 67.035156 58.421875 50.273438 42.917969 36.164062 30.003906 24.449219 19.593750 15.398438 11.781250 8.9218750 6.6210938 4.9375000 3.8828125 1.5273438 0.27734375 0.0000000 0.55078125 1.8359375 3.7460938 6.2265625 9.2070312 12.605469 16.410156 20.546875 24.984375 29.710938 34.671875 39.851562 45.218750 49.832031 54.554688 58.406250 62.316406 67.281250 72.324219 77.437500 82.617188 88.925781 95.292969 101.73438 108.25781 114.80859 121.41406 128.06250 134.75391 141.48047 148.23047 154.99219 2.1356375
0.8000 -46216.020 162.57812 162.57812 162.57812 162.57812 162.57812 162.57812 162.57812 162.57812 162.57812 149.21094 136.48828 124.41016 112.96875 102.04688 91.691406 82.031250 72.964844 64.394531 56.589844 49.386719 42.601562 36.574219 31.082031 26.210938 21.964844 18.355469 15.281250 12.738281 10.886719 5.8164062 2.2578125 0.0000000 -1.1523438 -1.3281250 -0.66015625 0.74218750 2.7929688 5.4218750 8.5390625 12.117188 16.089844 20.421875 25.058594 29.988281 35.160156 39.644531 44.281250 48.078125 51.953125 56.902344 61.953125 67.089844 72.335938 78.710938 85.195312 91.769531 98.417969 105.15234 111.94922 118.80078 125.69922 132.64844 139.64453 146.64844 2.1341560
1.0000 -46420.426 151.17188 151.17188 151.17188 151.17188 151.17188 151.17188 151.17188 151.17188 151.17188 138.36328 126.10547 114.67578 103.76172 93.468750 83.839844 74.867188 66.453125 58.628906 51.453125 44.886719 38.988281 33.718750 29.066406 25.089844 21.648438 18.824219 16.742188 15.234375 14.316406 7.8750000 3.1953125 0.0000000 -1.9023438 -2.6796875 -2.4960938 -1.4765625 0.29296875 2.7031250 5.6875000 9.1835938 13.128906 17.464844 22.171875 27.175781 32.476562 37.082031 41.839844 45.769531 49.773438 54.902344 60.148438 65.480469 70.933594 77.570312 84.324219 91.199219 98.144531 105.17188 112.27734 119.44922 126.66797 133.94922 141.27734 148.62109 2.1389427
1.2000 -46608.910 202.07031 202.07031 202.07031 202.07031 202.07031 202.07031 202.07031 202.07031 202.07031 187.16797 172.82422 158.94531 145.78125 133.24609 121.11719 109.66406 98.718750 88.429688 78.601562 69.476562 60.851562 52.785156 45.242188 38.343750 31.980469 26.183594 20.980469 16.394531 12.281250 6.7382812 2.7070312 0.0000000 -1.5703125 -2.1445312 -1.8515625 -0.80468750 0.90625000 3.2148438 6.0273438 9.3085938 13.003906 17.058594 21.433594 26.113281 31.042969 35.332031 39.781250 43.414062 47.140625 51.906250 56.773438 61.734375 66.800781 72.972656 79.253906 85.621094 92.082031 98.621094 105.22266 111.87500 118.58984 125.36328 132.16797 138.98438 2.1411095
1.4000 -46338.254 154.70312 154.70312 154.70312 154.70312 154.70312 154.70312 154.70312 154.70312 154.70312 142.67578 131.12109 119.94531 109.44922 99.464844 90.050781 81.042969 72.605469 64.820312 57.402344 50.691406 44.335938 38.414062 33.289062 28.484375 24.312500 20.628906 17.437500 14.832031 12.691406 6.8671875 2.7265625 0.0000000 -1.5078125 -1.9687500 -1.5156250 -0.28125000 1.6484375 4.1914062 7.2578125 10.804688 14.769531 19.113281 23.773438 28.753906 33.980469 38.515625 43.210938 47.062500 51.003906 56.035156 61.160156 66.402344 71.718750 78.222656 84.816406 91.519531 98.304688 105.16406 112.10156 119.10156 126.14453 133.23047 140.37109 147.53125 2.1352665
1.6000 -46622.258 215.01172 215.01172 215.01172 215.01172 215.01172 215.01172 215.01172 215.01172 215.01172 199.05859 183.94531 169.42969 155.64453 142.52734 130.13281 118.39062 107.37500 97.097656 87.535156 78.574219 70.355469 62.808594 56.074219 49.851562 44.410156 39.679688 35.582031 32.269531 29.582031 16.742188 7.1132812 0.0000000 -5.0898438 -8.5390625 -10.625000 -11.546875 -11.500000 -10.613281 -9.0234375 -6.8046875 -4.0585938 -0.83593750 2.8164062 6.8164062 11.140625 14.968750 18.968750 22.289062 25.714844 30.109375 34.640625 39.273438 44.019531 49.843750 55.781250 61.828125 67.984375 74.222656 80.539062 86.925781 93.371094 99.875000 106.42969 113.00781 2.1381524
1.8000 -46658.984 204.42578 204.42578 204.42578 204.42578 204.42578 204.42578 204.42578 204.42578 204.42578 189.43359 175.08203 161.37109 148.14453 135.76172 123.86719 112.63281 102.01172 92.054688 82.683594 73.929688 65.863281 58.320312 51.410156 45.238281 39.617188 34.593750 30.246094 26.421875 23.390625 13.367188 5.6953125 0.0000000 -4.0234375 -6.6132812 -7.9882812 -8.3007812 -7.6992188 -6.2890625 -4.1757812 -1.4570312 1.8203125 5.5703125 9.7382812 14.296875 19.179688 23.492188 27.980469 31.710938 35.535156 40.433594 45.488281 50.664062 55.945312 62.425781 69.027344 75.757812 82.593750 89.519531 96.539062 103.62109 110.78516 118.00391 125.27344 132.57031 2.1389503
2.0000 -46296.949 95.386719 95.386719 95.386719 95.386719 95.386719 95.386719 95.386719 95.386719 95.386719 86.921875 78.898438 71.457031 64.300781 57.878906 51.902344 46.277344 41.296875 36.777344 32.675781 29.058594 26.039062 23.492188 21.410156 19.746094 18.753906 18.003906 17.917969 18.355469 19.222656 10.945312 4.6289062 0.0000000 -3.2187500 -5.2031250 -6.1093750 -6.0781250 -5.2304688 -3.6718750 -1.4882812 1.2539062 4.4960938 8.1835938 12.250000 16.675781 21.398438 25.554688 29.886719 33.464844 37.136719 41.867188 46.703125 51.671875 56.742188 62.953125 69.285156 75.738281 82.281250 88.914062 95.632812 102.42578 109.28516 116.19531 123.16016 130.14844 2.1450281
