Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
1.0000 -39247.562 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772454e+08 1.3772464e+08 1.3772470e+08 1.3772477e+08 1.3772483e+08 1.3772488e+08 1.3772491e+08 1.3772494e+08 1.3772496e+08 1.3772496e+08 1.3772496e+08 1.3772494e+08 1.3772491e+08 1.3772486e+08 84029.672 31058.215 16191.344 10128.074 6814.5938 4861.7422 3571.6719 2704.2383 2074.6016 1632.9453 1300.9844 1045.9180 846.41797 698.26953 577.50391 481.69141 407.70312 344.81250 295.52344 254.69141 220.67578 192.18750 168.23828 148.03516 129.85156 112.54688 97.964844 84.109375 71.093750 55.539062 42.550781 31.820312 23.035156 15.964844 10.402344 6.1679688 3.1132812 1.0898438 0.0000000 -0.26953125 0.18750000 1.2929688 1.7795862
2.0000 -38926.629 918988.62 918988.62 918988.62 918988.62 918988.62 918988.62 918988.62 918988.62 918988.62 919138.12 919278.62 919410.06 919532.56 919661.50 919778.62 919883.94 919977.50 920059.25 920129.25 920187.38 920233.81 920268.44 85297.359 35247.316 19175.393 12246.951 8346.5273 6004.1875 4437.3164 3374.5430 2598.3242 2051.4297 1639.0742 1321.4570 1072.5664 887.45703 736.34375 616.32422 523.49609 444.50781 382.51172 331.06641 288.13672 252.12109 221.77734 196.11328 172.99219 150.91797 132.24609 114.43750 97.648438 77.445312 60.429688 46.187500 34.367188 24.664062 16.812500 10.605469 5.8398438 2.3554688 0.0000000 -1.3437500 -1.7929688 -1.4453125 1.7815279
3.0000 -38861.723 34083436. 34083436. 34083436. 34083436. 34083436. 34083436. 34083436. 34083436. 34083436. 34083596. 34083752. 34083896. 34084036. 34084180. 34084316. 34084436. 34084548. 34084644. 34084732. 34084808. 34084876. 34084924. 108223.78 41103.758 21919.672 13922.820 9476.1504 6819.1699 5045.0742 3842.1367 2963.1875 2343.4570 1875.7695 1515.2070 1232.3594 1021.7773 849.70703 712.86719 606.92969 516.67578 445.74219 386.82422 337.57422 296.21484 261.30078 231.74609 205.04688 179.52734 157.90234 137.22266 117.67969 94.062500 74.074219 57.226562 43.121094 31.417969 21.824219 14.093750 8.0000000 3.3554688 0.0000000 -2.2070312 -3.4023438 -3.6914062 1.7511227
4.0000 -39155.930 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048980e+09 1.2048982e+09 1.2048983e+09 1.2048983e+09 1.2048984e+09 1.2048984e+09 1.2048986e+09 1.2048986e+09 1.2048986e+09 1.2048987e+09 1.2048987e+09 1.2048987e+09 1.2048986e+09 1.2048986e+09 117473.00 41654.324 21577.396 13517.395 9128.8633 6540.9844 4827.5703 3672.1562 2830.8438 2238.8828 1792.6445 1448.7852 1179.0391 978.16406 813.94531 683.27344 582.04297 495.75391 427.88281 371.46875 324.29297 284.64844 251.17188 222.81250 197.19922 172.68750 151.90625 132.04297 113.24219 90.523438 71.285156 55.062500 41.484375 30.222656 20.976562 13.531250 7.6679688 3.2070312 0.0000000 -2.1132812 -3.2265625 -3.4765625 1.7329621
5.0000 -39141.266 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119914e+09 2.0119916e+09 2.0119914e+09 2.0119916e+09 2.0119916e+09 2.0119916e+09 2.0119916e+09 2.0119916e+09 2.0119916e+09 2.0119916e+09 2.0119914e+09 2.0119914e+09 2.0119913e+09 114766.33 39611.168 20143.824 12484.469 8373.4375 5973.8359 4396.4180 3337.9844 2569.9727 2030.8359 1625.0352 1312.6406 1067.7500 885.42969 736.42578 617.86719 526.03906 447.76562 386.20312 335.03516 292.26953 256.32422 225.98828 200.28125 177.07812 154.87891 136.08203 118.11719 101.12891 80.617188 63.281250 48.695312 36.519531 26.453125 18.230469 11.667969 6.5390625 2.6992188 0.0000000 -1.6835938 -2.4648438 -2.4453125 1.7765876
6.0000 -38828.133 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 6.0301685e+10 152233.41 49784.477 24575.438 14919.717 9837.7461 6920.6094 5031.0781 3780.0586 2883.2422 2260.5430 1796.3633 1442.1445 1166.6641 963.02344 797.62109 666.76562 565.90234 480.29297 413.23438 357.70312 311.41406 272.62109 239.96094 212.36719 187.48828 163.75000 143.69141 124.54688 106.48828 84.730469 66.386719 51.000000 38.171875 27.597656 18.996094 12.121094 6.7812500 2.7890625 0.0000000 -1.7382812 -2.5234375 -2.4765625 1.7918454
7.0000 -38752.301 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256237e+08 8.3256250e+08 8.3256262e+08 8.3256275e+08 8.3256294e+08 8.3256301e+08 8.3256314e+08 8.3256320e+08 8.3256326e+08 8.3256339e+08 8.3256339e+08 8.3256346e+08 8.3256352e+08 8.3256352e+08 120590.62 41255.301 20866.922 12861.533 8577.1211 6086.0469 4455.7344 3366.9609 2580.6406 2031.1680 1619.3242 1303.5352 1056.8984 873.91406 724.80859 606.53516 515.14062 437.42578 376.44531 325.87891 283.67969 248.27344 218.44922 193.23047 170.48828 148.78125 130.43359 112.91797 96.398438 76.515625 59.757812 45.726562 34.066406 24.472656 16.718750 10.558594 5.8320312 2.3593750 0.0000000 -1.3710938 -1.8476562 -1.5507812 1.7880596
8.0000 -39269.129 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585920e+08 4.7585926e+08 4.7585936e+08 4.7585939e+08 4.7585949e+08 4.7585955e+08 4.7585965e+08 4.7585965e+08 4.7585968e+08 4.7585974e+08 4.7585971e+08 4.7585974e+08 4.7585971e+08 4.7585971e+08 136445.75 44684.910 21975.035 13286.771 8726.3906 6116.8320 4431.7422 3319.3906 2524.1758 1973.4062 1563.7891 1251.8555 1009.7422 831.10547 686.26953 571.88672 483.87109 409.30078 350.99219 302.78906 262.67969 229.12891 200.94141 177.16797 155.78516 135.43359 118.26953 101.95312 86.597656 68.210938 52.800781 39.988281 29.421875 20.828125 13.968750 8.6210938 4.6015625 1.7773438 0.0000000 -0.84765625 -0.86328125 -0.15234375 1.7756314
9.0000 -38572.004 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 2.0824971e+12 96243.484 35656.598 18789.838 11846.645 8019.3555 5747.9492 4239.3359 3220.6328 2478.6758 1956.8164 1563.7031 1261.0781 1023.9609 847.60156 703.61719 589.20312 500.69141 425.34375 366.18359 317.07422 276.07422 241.66797 212.66797 188.13672 166.02344 144.89062 127.01953 109.98047 93.894531 74.527344 58.207031 44.535156 33.175781 23.835938 16.273438 10.285156 5.6796875 2.2968750 0.0000000 -1.3281250 -1.7890625 -1.4960938 1.7835569
10.0000 -38839.207 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385207e+09 1.3385208e+09 1.3385210e+09 1.3385210e+09 1.3385212e+09 1.3385213e+09 1.3385213e+09 1.3385215e+09 1.3385215e+09 1.3385216e+09 1.3385217e+09 1.3385219e+09 1.3385219e+09 1.3385219e+09 128166.28 44187.809 22570.104 14025.139 9416.5234 6716.9531 4938.6250 3744.3750 2877.9219 2270.1992 1813.3906 1462.2852 1187.5508 983.41406 816.86719 684.61719 582.33984 495.30078 426.94531 370.21875 322.84375 283.07031 249.53125 221.15625 195.53516 171.05469 150.33203 130.52734 111.82031 89.242188 70.152344 54.093750 40.671875 29.554688 20.464844 13.160156 7.4335938 3.0937500 0.0000000 -2.0078125 -3.0312500 -3.2031250 1.7930799
