Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -473180.31 -421.71875 -419.06250 -417.71875 -417.68750 -415.03125 -414.96875 -413.59375 -412.25000 -409.56250 -284.34375 -170.37500 -63.218750 34.437500 135.87500 226.25000 302.50000 369.75000 423.21875 466.90625 498.28125 517.43750 524.18750 398.37500 312.06250 243.56250 191.31250 149.50000 116.46875 89.062500 67.187500 49.281250 35.562500 24.812500 16.406250 10.125000 5.8125000 2.7500000 0.84375000 0.0000000 -0.31250000 1.3125000 0.71875000 1.7500000 2.9375000 5.6250000 5.9062500 7.5000000 9.5000000 11.500000 13.843750 17.687500 20.250000 24.312500 30.000000 33.187500 37.906250 44.250000 48.062500 53.281250 58.625000 64.062500 69.750000 75.406250 81.031250 22.258244
0.4000 -473039.47 10859.875 10861.562 10861.719 10860.438 10862.094 10860.812 10860.969 10861.156 10862.781 10991.125 11108.000 11216.969 11318.250 11421.875 11515.500 11594.531 11664.969 11721.438 11768.031 11801.812 11824.188 11833.062 1522.4375 798.68750 524.90625 379.68750 282.75000 214.46875 162.25000 122.68750 91.062500 67.312500 48.625000 33.937500 22.437500 14.093750 7.8125000 3.1562500 0.0000000 -2.1250000 -1.8437500 -3.9375000 -4.0000000 -3.6562500 -1.5312500 -2.1875000 -1.0625000 0.31250000 1.8125000 3.6250000 7.2187500 9.0625000 12.625000 18.093750 20.875000 25.312500 31.468750 34.968750 40.125000 45.437500 50.875000 56.437500 62.125000 67.812500 22.265135
0.6000 -473082.66 654.43750 656.50000 656.78125 655.34375 657.37500 655.93750 656.25000 656.53125 658.59375 785.93750 901.75000 1009.9688 1109.1875 1212.3750 1305.5000 1383.1562 1453.6875 1508.8438 1555.2812 1588.5312 1610.5625 1618.9062 930.28125 628.40625 447.18750 332.21875 249.75000 189.53125 142.62500 106.90625 78.406250 57.156250 40.500000 27.562500 17.656250 10.750000 5.6875000 2.0937500 0.0000000 -1.2187500 0.0000000 -1.5937500 -1.0312500 -0.15625000 2.6250000 2.2500000 3.7812500 5.6250000 7.5312500 9.7812500 14.062500 16.156250 20.312500 26.437500 29.531250 34.437500 41.281250 44.906250 50.468750 56.093750 61.968750 67.843750 73.906250 79.843750 22.266005
0.8000 -473425.34 -32.250000 -29.906250 -28.781250 -28.875000 -26.500000 -26.593750 -25.500000 -24.312500 -21.968750 108.40625 227.78125 339.93750 442.75000 548.84375 644.75000 726.43750 799.37500 856.78125 905.81250 940.43750 964.34375 974.28125 727.75000 563.21875 436.78125 343.46875 269.21875 211.03125 163.28125 125.28125 94.031250 69.968750 50.718750 35.468750 23.531250 14.843750 8.0937500 3.2187500 0.0000000 -2.2187500 -2.2500000 -4.0625000 -4.0937500 -3.6562500 -1.7187500 -2.0312500 -0.78125000 0.78125000 2.4687500 4.5000000 8.0625000 10.406250 14.437500 20.031250 23.468750 28.437500 34.781250 38.937500 44.531250 50.281250 56.218750 62.343750 68.562500 74.781250 22.280331
1.0000 -473149.69 3353.1250 3354.6562 3355.6875 3356.1250 3357.6562 3358.1250 3359.1562 3360.1562 3361.6562 3490.9688 3611.7500 3723.4375 3826.5938 3932.6562 4028.5000 4111.2188 4182.1875 4241.5938 4288.5938 4325.0000 4347.8438 4359.2500 1714.0000 1009.5000 673.71875 487.28125 361.03125 272.56250 205.43750 154.93750 114.87500 84.968750 61.437500 42.937500 28.531250 18.062500 9.9375000 4.0000000 0.0000000 -2.9375000 -4.1562500 -5.6250000 -5.9375000 -5.8125000 -4.8125000 -4.5000000 -3.5000000 -2.0625000 -0.43750000 1.4687500 4.3125000 7.2500000 11.250000 16.187500 20.281250 25.218750 31.031250 36.000000 41.625000 47.562500 53.656250 59.875000 66.281250 72.625000 22.268969
1.2000 -472997.00 -853.00000 -851.46875 -851.15625 -852.00000 -850.46875 -851.37500 -851.03125 -850.68750 -849.18750 -723.93750 -607.62500 -500.96875 -402.50000 -301.46875 -208.78125 -131.56250 -62.812500 -8.2187500 36.125000 69.187500 90.156250 98.187500 73.843750 56.312500 40.562500 27.156250 17.125000 9.0625000 2.7500000 -2.0000000 -5.3750000 -7.3750000 -8.3750000 -8.4375000 -7.6875000 -6.4375000 -4.6250000 -2.4062500 0.0000000 2.6875000 6.6250000 8.1250000 10.875000 13.625000 17.656250 19.062500 21.781250 24.718750 27.656250 30.781250 35.437500 39.187500 44.187500 50.531250 54.593750 59.875000 66.687500 70.875000 76.468750 82.187500 87.968750 93.687500 99.625000 105.31250 22.332584
1.4000 -473457.00 -716.34375 -715.03125 -714.81250 -715.78125 -714.43750 -715.43750 -715.21875 -715.03125 -713.65625 -586.15625 -469.31250 -359.96875 -260.28125 -156.31250 -62.875000 15.718750 85.000000 140.59375 186.53125 220.84375 240.87500 250.00000 197.09375 157.78125 124.09375 96.625000 74.375000 56.312500 41.250000 29.218750 19.437500 12.218750 6.8125000 2.9375000 0.37500000 -0.90625000 -1.3125000 -0.93750000 0.0000000 1.3750000 4.2812500 5.0000000 7.0625000 9.2500000 12.593750 13.812500 16.250000 18.937500 21.625000 24.562500 28.937500 32.500000 37.437500 43.718750 47.875000 53.312500 60.093750 64.656250 70.593750 76.625000 82.687500 88.875000 95.125000 101.31250 22.281158
1.6000 -472256.38 -48.812500 -46.656250 -46.250000 -47.687500 -45.531250 -46.906250 -46.562500 -46.187500 -44.031250 79.875000 192.96875 299.03125 396.78125 497.06250 586.84375 662.25000 728.90625 780.09375 823.21875 853.53125 871.62500 876.93750 626.25000 472.37500 359.53125 278.12500 215.43750 167.06250 127.87500 97.125000 71.968750 52.906250 37.750000 25.937500 16.812500 10.281250 5.3750000 2.0937500 0.0000000 -1.1875000 0.093750000 -1.6250000 -1.1875000 -0.43750000 2.4687500 1.8750000 3.2812500 4.9375000 6.7500000 8.9375000 13.000000 14.875000 18.812500 24.781250 27.531250 32.187500 38.906250 42.218750 47.500000 52.906250 58.437500 64.125000 69.875000 75.625000 22.309357
1.8000 -473265.31 -646.84375 -644.53125 -644.37500 -646.34375 -644.03125 -646.03125 -645.84375 -645.65625 -643.31250 -515.46875 -398.84375 -289.00000 -188.31250 -84.625000 9.5000000 88.500000 158.71875 213.46875 260.59375 294.34375 315.78125 323.34375 246.15625 193.28125 149.50000 114.34375 87.281250 65.750000 47.968750 34.093750 22.843750 14.562500 8.4062500 3.9687500 1.0312500 -0.46875000 -1.0937500 -0.78125000 0.0000000 1.4062500 5.2812500 5.0312500 7.0937500 9.3437500 13.843750 14.000000 16.406250 19.156250 21.906250 24.968750 30.468750 33.156250 38.218750 45.718750 48.843750 54.593750 62.531250 66.218750 72.281250 78.500000 84.656250 91.156250 97.468750 103.90625 22.228947
2.0000 -473002.19 601.96875 604.09375 604.84375 604.15625 606.28125 605.62500 606.40625 607.12500 609.25000 736.46875 853.21875 962.40625 1062.7812 1165.8438 1259.6562 1338.8438 1408.5938 1463.2500 1509.5625 1543.2188 1564.9062 1573.3750 942.50000 651.31250 469.37500 351.43750 265.43750 202.12500 152.71875 114.93750 84.750000 62.125000 44.343750 30.562500 19.875000 12.312500 6.6250000 2.7187500 0.0000000 -1.5937500 -0.93750000 -2.6250000 -2.3437500 -1.7500000 0.62500000 0.18750000 1.4687500 2.9687500 4.6875000 6.6562500 10.406250 12.500000 16.250000 21.812500 24.781250 29.437500 35.625000 39.156250 44.343750 49.656250 55.125000 60.750000 66.437500 72.125000 22.299496
