Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46582.832 -30.496094 -30.496094 -30.496094 -30.496094 -30.496094 -30.496094 -30.496094 -30.496094 -30.496094 -30.394531 -30.128906 -29.242188 -27.847656 -25.996094 -23.789062 -21.007812 -17.738281 -14.023438 -9.8359375 -5.1523438 0.0000000 5.5390625 11.558594 18.121094 25.054688 32.585938 40.511719 48.945312 57.773438 53.019531 49.699219 47.628906 46.644531 46.593750 47.355469 48.843750 50.949219 53.605469 56.753906 60.335938 64.296875 68.597656 73.210938 78.082031 83.207031 87.640625 92.214844 95.957031 99.769531 104.64453 109.62109 114.67578 119.81641 126.08984 132.44922 138.90234 145.42578 152.03125 158.68359 165.40234 172.15234 178.96484 185.80078 192.66406 2.1331110
0.4000 -46550.812 -44.949219 -44.949219 -44.949219 -44.949219 -44.949219 -44.949219 -44.949219 -44.949219 -44.949219 -44.042969 -42.558594 -40.746094 -38.242188 -35.257812 -31.750000 -27.734375 -23.218750 -18.191406 -12.691406 -6.6093750 0.0000000 7.2265625 14.843750 22.968750 31.707031 40.875000 50.496094 60.757812 71.550781 68.843750 67.355469 66.906250 67.367188 68.617188 70.562500 73.105469 76.175781 79.722656 83.679688 88.003906 92.664062 97.609375 102.82422 108.25781 113.90234 118.75391 123.71484 127.76562 131.87891 137.10547 142.42188 147.80469 153.26172 159.89844 166.61719 173.40625 180.26172 187.17969 194.14453 201.15625 208.20312 215.28906 222.41016 229.53516 2.1312828
0.6000 -46547.695 -61.003906 -61.003906 -61.003906 -61.003906 -61.003906 -61.003906 -61.003906 -61.003906 -61.003906 -58.765625 -56.078125 -52.808594 -49.023438 -44.734375 -39.960938 -34.460938 -28.625000 -22.312500 -15.441406 -7.8984375 0.0000000 8.5976562 17.570312 27.140625 37.210938 47.773438 58.867188 70.515625 82.679688 79.097656 76.796875 75.574219 75.296875 75.839844 77.113281 79.015625 81.484375 84.449219 87.851562 91.625000 95.765625 100.21875 104.94922 109.91406 115.10547 119.58203 124.18750 127.96094 131.80078 136.68750 141.67578 146.73047 151.87109 158.12891 164.47266 170.91016 177.40234 183.97266 190.58984 197.26172 203.98438 210.75000 217.53906 224.35156 2.1291850
0.8000 -46460.617 -74.679688 -74.679688 -74.679688 -74.679688 -74.679688 -74.679688 -74.679688 -74.679688 -74.679688 -71.273438 -67.347656 -62.886719 -58.140625 -52.769531 -46.742188 -40.164062 -33.257812 -25.679688 -17.605469 -9.0390625 0.0000000 9.6445312 19.847656 30.351562 41.578125 53.285156 65.503906 78.242188 91.492188 87.371094 84.597656 82.988281 82.363281 82.632812 83.660156 85.359375 87.640625 90.453125 93.722656 97.402344 101.45312 105.83203 110.49219 115.42188 120.57812 125.03125 129.62500 133.38281 137.21484 142.10547 147.08203 152.14453 157.29297 163.56641 169.93359 176.38672 182.92188 189.50781 196.17188 202.87891 209.62891 216.43359 223.27344 230.12500 2.1304564
1.0000 -46639.391 -85.507812 -85.507812 -85.507812 -85.507812 -85.507812 -85.507812 -85.507812 -85.507812 -85.507812 -81.101562 -76.296875 -70.902344 -65.042969 -58.757812 -51.878906 -44.468750 -36.640625 -28.191406 -19.222656 -9.9296875 0.0000000 10.421875 21.269531 32.636719 44.492188 56.906250 69.863281 83.375000 97.269531 93.378906 90.835938 89.445312 89.046875 89.535156 90.757812 92.648438 95.109375 98.082031 101.50000 105.32422 109.50781 113.98828 118.76172 123.77734 129.01172 133.53516 138.18750 141.98438 145.84375 150.77344 155.78125 160.88281 166.05078 172.33984 178.73047 185.18359 191.71094 198.31250 204.95703 211.64844 218.38672 225.16406 231.97656 238.80469 2.1337972
1.2000 -46896.738 -93.714844 -93.714844 -93.714844 -93.714844 -93.714844 -93.714844 -93.714844 -93.714844 -93.714844 -87.843750 -81.535156 -74.835938 -67.843750 -60.585938 -52.855469 -44.941406 -36.554688 -27.945312 -19.000000 -9.7890625 0.0000000 9.8281250 20.144531 30.796875 41.734375 53.089844 64.753906 76.703125 88.968750 85.695312 83.628906 82.621094 82.535156 83.257812 84.691406 86.769531 89.414062 92.542969 96.121094 100.11328 104.45703 109.11719 114.07422 119.28516 124.73828 129.43359 134.26562 138.21875 142.26172 147.39062 152.62109 157.94141 163.34766 169.93750 176.60938 183.39062 190.24219 197.16016 204.14844 211.18750 218.27734 225.42578 232.58984 239.78906 2.1398957
1.4000 -46722.793 -68.363281 -68.363281 -68.363281 -68.363281 -68.363281 -68.363281 -68.363281 -68.363281 -68.363281 -65.761719 -62.597656 -58.992188 -54.656250 -49.875000 -44.375000 -38.425781 -31.964844 -24.808594 -17.152344 -8.8320312 0.0000000 9.4531250 19.410156 29.910156 41.109375 52.714844 65.015625 77.863281 91.300781 89.402344 88.546875 88.597656 89.433594 90.953125 93.078125 95.761719 98.910156 102.46875 106.41016 110.69141 115.26562 120.10547 125.17969 130.46875 135.95703 140.65625 145.46094 149.38281 153.36328 158.41797 163.54688 168.75781 174.02734 180.42188 186.90625 193.45312 200.05859 206.71875 213.44141 220.19922 227.00000 233.81641 240.68750 247.55078 2.1358445
1.6000 -46798.633 -60.578125 -60.578125 -60.578125 -60.578125 -60.578125 -60.578125 -60.578125 -60.578125 -60.578125 -58.121094 -55.144531 -51.656250 -47.843750 -43.425781 -38.660156 -33.304688 -27.574219 -21.445312 -14.867188 -7.6484375 0.0000000 8.0273438 16.542969 25.429688 34.992188 44.781250 55.101562 65.957031 77.246094 72.605469 69.386719 67.402344 66.476562 66.484375 67.300781 68.824219 70.972656 73.675781 76.859375 80.480469 84.476562 88.812500 93.468750 98.390625 103.54297 108.00781 112.62891 116.40625 120.25391 125.17188 130.18750 135.29297 140.47656 146.80469 153.22656 159.74219 166.33594 172.99219 179.71094 186.49219 193.32031 200.19141 207.11328 214.03516 2.1360805
1.8000 -46304.180 -50.097656 -50.097656 -50.097656 -50.097656 -50.097656 -50.097656 -50.097656 -50.097656 -50.097656 -49.488281 -48.109375 -46.199219 -43.585938 -40.355469 -36.507812 -32.031250 -26.968750 -21.167969 -14.667969 -7.7539062 0.0000000 8.2968750 17.222656 26.906250 37.152344 48.078125 59.441406 71.656250 84.414062 82.386719 81.457031 81.480469 82.316406 83.867188 86.039062 88.769531 91.984375 95.625000 99.636719 103.98828 108.62891 113.55469 118.70703 124.07422 129.62891 134.39062 139.26172 143.22656 147.26172 152.35938 157.54297 162.79297 168.11328 174.57031 181.10938 187.70703 194.36328 201.08594 207.85156 214.65625 221.50000 228.37109 235.27734 242.18359 2.1440327
2.0000 -46435.980 -12.664062 -12.664062 -12.664062 -12.664062 -12.664062 -12.664062 -12.664062 -12.664062 -12.664062 -14.621094 -16.031250 -16.835938 -17.210938 -16.933594 -16.230469 -14.851562 -12.917969 -10.582031 -7.6171875 -4.2265625 0.0000000 4.5937500 9.6445312 15.390625 21.589844 28.375000 35.726562 43.539062 51.929688 49.570312 48.308594 48.011719 48.542969 49.804688 51.707031 54.156250 57.101562 60.500000 64.292969 68.417969 72.863281 77.582031 82.554688 87.738281 93.128906 97.761719 102.49609 106.35938 110.30078 115.28516 120.36328 125.50391 130.72266 137.06641 143.48828 149.98438 156.53906 163.15625 169.82812 176.53906 183.30078 190.08594 196.91016 203.73828 2.1447506
