Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -429792.28 75.187500 75.468750 75.781250 76.062500 76.343750 76.656250 76.937500 77.218750 77.531250 69.531250 62.093750 55.312500 49.875000 45.500000 41.093750 36.250000 32.000000 30.343750 28.718750 28.125000 28.062500 29.406250 30.468750 33.156250 34.000000 37.375000 41.843750 45.531250 51.125000 33.437500 20.625000 11.468750 5.3125000 1.4062500 -0.50000000 -0.93750000 0.0000000 2.0000000 4.9062500 8.6250000 12.968750 18.000000 23.500000 29.437500 35.687500 41.187500 47.000000 51.687500 56.468750 62.750000 68.968750 75.437500 82.062500 90.031250 98.218750 106.53125 114.87500 123.40625 132.06250 140.56250 149.37500 158.09375 166.93750 175.56250 20.943045
0.4000 -430418.12 162.56250 163.03125 163.43750 163.87500 164.31250 164.75000 165.15625 165.59375 166.00000 151.96875 141.46875 131.18750 121.78125 112.53125 103.34375 95.812500 88.812500 81.687500 75.562500 70.812500 67.906250 64.531250 61.781250 60.156250 59.375000 58.406250 59.281250 59.125000 61.500000 41.906250 27.312500 16.687500 9.2187500 4.1562500 1.2187500 -0.12500000 0.0000000 1.4375000 3.8437500 7.1562500 11.250000 16.000000 21.312500 27.312500 33.593750 39.125000 45.031250 49.875000 54.843750 61.218750 67.812500 74.593750 81.468750 89.968750 98.531250 107.34375 116.25000 125.25000 134.43750 143.68750 152.93750 162.43750 171.84375 181.18750 20.925659
0.6000 -429924.34 265.43750 267.59375 269.68750 271.84375 273.96875 276.09375 278.21875 280.34375 282.50000 267.40625 253.00000 239.34375 225.25000 213.46875 201.68750 189.53125 178.96875 168.96875 160.09375 152.12500 145.12500 136.93750 132.37500 125.90625 119.84375 116.40625 113.18750 110.34375 107.81250 67.937500 41.781250 24.343750 12.875000 5.7187500 1.5625000 -0.21875000 0.0000000 1.6250000 4.5000000 8.3125000 13.093750 18.562500 24.562500 31.125000 38.156250 44.218750 50.625000 55.812500 61.218750 68.187500 75.187500 82.375000 89.687500 98.593750 107.68750 117.00000 126.28125 135.71875 145.31250 154.90625 164.59375 174.31250 184.09375 193.75000 20.908735
0.8000 -430924.44 199.15625 199.43750 199.75000 200.06250 200.37500 200.65625 200.96875 201.25000 201.56250 188.78125 175.37500 162.62500 151.56250 140.00000 129.15625 120.21875 112.21875 105.21875 97.406250 91.593750 84.781250 80.031250 75.562500 71.531250 69.656250 67.093750 65.437500 65.500000 65.250000 43.625000 28.000000 16.843750 9.0937500 3.9375000 1.0000000 -0.25000000 0.0000000 1.4062500 3.8750000 7.2187500 11.312500 16.156250 21.468750 27.250000 33.437500 39.000000 44.718750 49.500000 54.375000 60.593750 67.031250 73.625000 80.375000 88.531250 96.968750 105.43750 114.12500 122.84375 131.62500 140.59375 149.59375 158.71875 167.87500 176.81250 20.893631
1.0000 -430721.84 771.50000 772.37500 773.28125 774.18750 775.09375 776.00000 776.87500 777.78125 778.68750 769.00000 760.87500 751.71875 744.75000 738.09375 731.25000 724.93750 721.31250 716.81250 713.15625 710.46875 708.71875 707.46875 705.28125 705.12500 705.96875 705.65625 708.87500 711.21875 713.62500 230.40625 104.03125 52.312500 26.468750 12.406250 4.7187500 1.0312500 0.0000000 1.0000000 3.3750000 6.9375000 11.406250 16.656250 22.531250 29.062500 35.937500 41.937500 48.250000 53.437500 58.781250 65.593750 72.625000 79.750000 87.125000 96.000000 105.03125 114.21875 123.50000 133.00000 142.50000 152.03125 161.75000 171.50000 181.25000 190.87500 20.867031
1.2000 -429364.78 91.968750 92.468750 92.968750 93.500000 94.031250 94.500000 95.031250 95.562500 96.062500 85.968750 75.656250 65.343750 58.093750 49.312500 41.812500 34.312500 28.125000 22.875000 18.531250 15.656250 11.125000 9.6562500 7.6250000 7.4375000 7.2500000 7.2500000 8.6875000 11.750000 14.250000 6.0000000 0.37500000 -3.2187500 -5.0937500 -5.4375000 -4.6562500 -2.7500000 0.0000000 3.6875000 8.0625000 13.000000 18.437500 24.312500 30.656250 37.312500 44.312500 50.312500 56.562500 61.656250 66.875000 73.500000 80.250000 87.062500 94.000000 102.46875 111.09375 119.68750 128.56250 137.43750 146.31250 155.34375 164.43750 173.46875 182.68750 191.62500 20.854122
1.4000 -431618.38 133.81250 134.62500 135.43750 136.25000 137.06250 137.87500 138.68750 139.50000 140.34375 130.15625 121.34375 113.65625 106.00000 98.968750 93.906250 89.187500 84.781250 81.218750 78.781250 75.031250 76.375000 74.812500 73.062500 74.843750 77.281250 79.812500 82.625000 87.343750 91.375000 57.937500 35.968750 21.156250 11.312500 5.0000000 1.4375000 -0.15625000 0.0000000 1.3750000 3.9687500 7.4375000 11.687500 16.562500 22.031250 27.937500 34.343750 40.000000 45.781250 50.625000 55.562500 61.875000 68.437500 75.062500 81.812500 90.125000 98.500000 107.09375 115.75000 124.56250 133.37500 142.37500 151.37500 160.53125 169.62500 178.62500 20.834175
1.6000 -431164.00 125.78125 126.34375 126.93750 127.50000 128.03125 128.59375 129.18750 129.75000 130.31250 118.15625 106.71875 94.875000 85.375000 76.062500 67.562500 58.687500 52.750000 47.812500 41.562500 36.750000 32.843750 29.781250 27.562500 25.625000 24.406250 24.093750 24.218750 26.468750 27.812500 15.218750 6.5937500 0.90625000 -2.3437500 -3.8750000 -3.7500000 -2.4687500 0.0000000 3.2812500 7.3125000 12.000000 17.406250 23.156250 29.375000 35.968750 42.906250 49.031250 55.187500 60.312500 65.562500 72.062500 78.875000 85.781250 92.750000 101.25000 109.87500 118.62500 127.43750 136.40625 145.37500 154.46875 163.59375 172.81250 182.06250 191.09375 20.818953
1.8000 -430078.72 182.65625 183.65625 184.59375 185.59375 186.56250 187.53125 188.50000 189.46875 190.46875 177.12500 166.81250 155.56250 145.21875 135.71875 128.87500 120.93750 114.93750 108.31250 101.75000 99.093750 95.156250 91.937500 90.187500 87.031250 87.906250 87.250000 88.250000 88.250000 91.031250 64.906250 45.093750 30.000000 18.781250 10.718750 5.0937500 1.6875000 0.0000000 -0.21875000 0.96875000 3.1250000 6.3750000 10.437500 15.125000 20.500000 26.437500 31.625000 37.281250 42.031250 46.875000 53.125000 59.625000 66.343750 73.343750 81.687500 90.375000 99.187500 108.15625 117.34375 126.65625 136.00000 145.56250 155.09375 164.75000 174.28125 20.818502
2.0000 -430708.00 156.56250 157.28125 157.93750 158.65625 159.34375 160.06250 160.75000 161.43750 162.15625 146.21875 130.65625 118.46875 104.21875 92.000000 81.843750 71.750000 62.812500 52.406250 44.937500 37.812500 32.625000 27.750000 22.812500 19.000000 17.531250 14.437500 13.218750 12.781250 13.406250 4.8437500 -0.96875000 -4.5312500 -6.2812500 -6.4687500 -5.4062500 -3.1562500 0.0000000 4.0937500 8.8437500 14.281250 20.281250 26.750000 33.718750 40.968750 48.562500 55.187500 61.968750 67.593750 73.187500 80.406250 87.781250 95.250000 102.84375 112.00000 121.31250 130.87500 140.46875 150.12500 159.87500 169.71875 179.59375 189.50000 199.50000 209.34375 20.805099
