Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
1.0000 -39000.578 -859.40234 -859.40234 -859.40234 -859.40234 -859.40234 -859.40234 -859.40234 -859.40234 -859.40234 -738.83984 -627.16406 -524.20312 -430.01953 -333.19531 -247.79297 -173.85938 -111.41406 -60.433594 -20.894531 7.1757812 23.781250 28.863281 21.347656 15.496094 10.640625 7.0039062 4.1445312 2.1015625 0.75000000 0.078125000 0.0000000 0.45312500 1.3593750 2.6835938 4.3671875 6.2187500 8.3125000 10.542969 12.757812 15.121094 17.390625 19.648438 21.878906 24.050781 26.160156 28.187500 30.265625 32.511719 34.664062 36.992188 39.492188 43.039062 46.640625 50.316406 54.046875 57.828125 61.660156 65.527344 69.441406 73.390625 77.367188 81.375000 85.410156 89.460938 1.8083301
2.0000 -38687.961 -828.93750 -828.93750 -828.93750 -828.93750 -828.93750 -828.93750 -828.93750 -828.93750 -828.93750 -708.41797 -596.65625 -493.74609 -399.71484 -302.95703 -217.76172 -144.03516 -81.898438 -31.281250 7.8476562 35.460938 51.515625 56.085938 43.785156 33.937500 25.472656 18.761719 13.074219 8.5234375 4.8359375 2.0546875 0.0000000 -1.2617188 -1.9375000 -2.0820312 -1.7460938 -1.0703125 -0.066406250 1.1640625 2.5117188 4.0429688 5.5898438 7.1796875 8.7929688 10.410156 12.007812 13.566406 15.175781 16.945312 18.660156 20.535156 22.550781 25.449219 28.441406 31.515625 34.660156 37.859375 41.128906 44.453125 47.828125 51.238281 54.695312 58.203125 61.738281 65.289062 1.8144457
3.0000 -38568.711 -855.36719 -855.36719 -855.36719 -855.36719 -855.36719 -855.36719 -855.36719 -855.36719 -855.36719 -733.86719 -621.26953 -517.43359 -422.57031 -324.90625 -238.76172 -164.17578 -101.19922 -49.691406 -9.8046875 18.527344 35.320312 40.582031 31.046875 23.503906 17.117188 12.164062 8.0859375 4.9609375 2.5781250 0.96093750 0.0000000 -0.33593750 -0.15625000 0.48828125 1.5273438 2.8242188 4.3867188 6.1250000 7.9257812 9.8710938 11.785156 13.707031 15.621094 17.515625 19.363281 21.148438 22.988281 24.996094 26.914062 29.003906 31.269531 34.468750 37.753906 41.113281 44.531250 48.000000 51.531250 55.105469 58.738281 62.398438 66.105469 69.839844 73.601562 77.386719 1.8230664
4.0000 -38624.867 -859.31250 -859.31250 -859.31250 -859.31250 -859.31250 -859.31250 -859.31250 -859.31250 -859.31250 -737.67969 -624.89062 -520.90234 -425.58984 -327.53125 -240.94922 -165.87891 -102.15234 -50.003906 -9.2617188 19.937500 37.679688 43.949219 33.386719 25.097656 18.128906 12.757812 8.3984375 5.0703125 2.5781250 0.92968750 0.0000000 -0.26171875 0.046875000 0.83984375 2.0625000 3.5546875 5.3359375 7.3085938 9.3125000 11.488281 13.609375 15.750000 17.875000 19.957031 21.996094 23.957031 25.980469 28.183594 30.296875 32.597656 35.070312 38.574219 42.167969 45.835938 49.558594 53.355469 57.191406 61.101562 65.039062 69.023438 73.042969 77.101562 81.187500 85.296875 1.8070824
5.0000 -38548.559 -846.48438 -846.48438 -846.48438 -846.48438 -846.48438 -846.48438 -846.48438 -846.48438 -846.48438 -721.63281 -605.75781 -498.90234 -400.93359 -300.08594 -210.92188 -133.45703 -67.832031 -13.828125 28.394531 58.863281 77.632812 84.707031 66.246094 51.558594 38.960938 28.964844 20.457031 13.562500 7.8750000 3.4492188 0.0000000 -2.3789062 -3.9414062 -4.8046875 -5.0546875 -4.8085938 -4.1445312 -3.1601562 -1.9882812 -0.58203125 0.89062500 2.4414062 4.0390625 5.6562500 7.2695312 8.8593750 10.515625 12.335938 14.121094 16.066406 18.191406 21.226562 24.375000 27.625000 30.949219 34.359375 37.839844 41.371094 44.984375 48.636719 52.339844 56.082031 59.875000 63.683594 1.8057213
6.0000 -39001.848 -831.25781 -831.25781 -831.25781 -831.25781 -831.25781 -831.25781 -831.25781 -831.25781 -831.25781 -707.92188 -593.61719 -488.41406 -392.02734 -293.08203 -205.83984 -130.32031 -66.570312 -14.648438 25.492188 53.953125 70.519531 75.441406 58.835938 45.656250 34.378906 25.445312 17.867188 11.769531 6.7617188 2.9296875 0.0000000 -1.9375000 -3.1250000 -3.6562500 -3.6054688 -3.0976562 -2.1953125 -1.0000000 0.36328125 1.9492188 3.5859375 5.2851562 7.0273438 8.7773438 10.515625 12.226562 13.992188 15.949219 17.847656 19.917969 22.175781 25.406250 28.742188 32.175781 35.699219 39.308594 42.984375 46.726562 50.535156 54.394531 58.308594 62.265625 66.277344 70.300781 1.8167839
7.0000 -38848.293 -809.54297 -809.54297 -809.54297 -809.54297 -809.54297 -809.54297 -809.54297 -809.54297 -809.54297 -685.72656 -570.76953 -464.86328 -367.89844 -267.92578 -179.73047 -103.14062 -38.289062 14.964844 56.468750 86.363281 104.56250 111.06641 80.925781 59.710938 43.136719 30.937500 21.164062 13.640625 7.7031250 3.2812500 0.0000000 -2.1445312 -3.4257812 -4.0078125 -3.9687500 -3.4570312 -2.5429688 -1.3398438 0.027343750 1.6132812 3.2343750 4.9140625 6.6289062 8.3476562 10.050781 11.722656 13.457031 15.363281 17.203125 19.218750 21.406250 24.542969 27.765625 31.078125 34.468750 37.933594 41.464844 45.050781 48.691406 52.382812 56.121094 59.898438 63.707031 67.542969 1.8113391
8.0000 -38951.441 -824.55469 -824.55469 -824.55469 -824.55469 -824.55469 -824.55469 -824.55469 -824.55469 -824.55469 -699.42578 -583.36328 -476.50391 -378.54688 -277.92188 -189.17188 -112.32812 -47.324219 5.8125000 46.933594 76.140625 93.503906 99.042969 76.269531 58.648438 43.875000 32.367188 22.707031 14.976562 8.6562500 3.7773438 0.0000000 -2.5898438 -4.3007812 -5.2578125 -5.5390625 -5.2968750 -4.6210938 -3.6093750 -2.3867188 -0.91796875 0.60546875 2.2148438 3.8710938 5.5429688 7.2187500 8.8671875 10.578125 12.480469 14.312500 16.332031 18.531250 21.679688 24.929688 28.281250 31.730469 35.246094 38.832031 42.480469 46.199219 49.968750 53.785156 57.648438 61.546875 65.476562 1.8228748
9.0000 -38760.348 -788.47656 -788.47656 -788.47656 -788.47656 -788.47656 -788.47656 -788.47656 -788.47656 -788.47656 -665.52734 -551.48047 -446.53125 -350.45703 -251.73828 -164.68750 -89.378906 -25.882812 25.906250 66.015625 94.375000 110.92578 115.82031 91.265625 71.718750 54.871094 41.390625 29.761719 20.148438 12.003906 5.4062500 0.0000000 -4.0664062 -7.1484375 -9.3671875 -10.843750 -11.617188 -11.890625 -11.734375 -11.253906 -10.500000 -9.5820312 -8.5273438 -7.3671875 -6.1406250 -4.8789062 -3.6015625 -2.2421875 -0.72265625 0.78125000 2.4609375 4.3046875 6.9921875 9.8125000 12.742188 15.773438 18.921875 22.148438 25.457031 28.839844 32.285156 35.800781 39.367188 42.984375 46.640625 1.8135293
10.0000 -38953.742 -841.21094 -841.21094 -841.21094 -841.21094 -841.21094 -841.21094 -841.21094 -841.21094 -841.21094 -718.85938 -605.55078 -500.99609 -405.27344 -306.80469 -219.85938 -144.56250 -80.718750 -28.632812 12.113281 41.097656 58.566406 64.511719 50.367188 39.039062 29.296875 21.574219 15.042969 9.8046875 5.5585938 2.3515625 0.0000000 -1.4843750 -2.2695312 -2.4531250 -2.1093750 -1.3554688 -0.24609375 1.1210938 2.6210938 4.3359375 6.0625000 7.8359375 9.6406250 11.437500 13.218750 14.960938 16.761719 18.734375 20.640625 22.718750 24.984375 28.214844 31.542969 34.953125 38.437500 42.003906 45.632812 49.316406 53.058594 56.847656 60.683594 64.562500 68.476562 72.410156 1.8119293
