Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
1.0000 -39012.129 -775.43750 -775.43750 -775.43750 -775.43750 -775.43750 -775.43750 -775.43750 -775.43750 -775.43750 -651.00000 -535.64062 -429.23047 -331.88281 -231.59375 -143.09375 -66.390625 -1.3789062 51.847656 93.343750 123.15625 141.09375 147.32812 115.41406 91.300781 71.304688 55.781250 42.699219 32.105469 23.277344 16.269531 10.609375 6.4531250 3.3906250 1.2812500 0.0000000 -0.54687500 -0.53515625 -0.066406250 0.72656250 1.8320312 3.0937500 4.4843750 5.9882812 7.5546875 9.1484375 10.742188 12.425781 14.308594 16.160156 18.210938 20.468750 23.730469 27.132812 30.679688 34.343750 38.121094 41.988281 45.960938 50.003906 54.136719 58.335938 62.597656 66.921875 71.285156 1.7886027
2.0000 -39038.543 -643.84766 -643.84766 -643.84766 -643.84766 -643.84766 -643.84766 -643.84766 -643.84766 -643.84766 -518.37500 -401.84766 -294.27344 -195.77344 -94.054688 -4.1093750 74.105469 140.66016 195.42188 238.49219 269.80859 289.40625 297.32031 227.42969 177.75000 138.24609 108.42969 83.765625 63.996094 47.535156 34.343750 23.464844 15.171875 8.6796875 3.7031250 0.0000000 -2.4414062 -4.0585938 -4.9375000 -5.2226562 -5.0585938 -4.5625000 -3.8085938 -2.8632812 -1.7695312 -0.58593750 0.66796875 2.0312500 3.6093750 5.1953125 6.9843750 8.9921875 11.957031 15.101562 18.414062 21.882812 25.480469 29.203125 33.035156 36.984375 41.023438 45.136719 49.328125 53.605469 57.921875 1.7910087
3.0000 -38872.152 -809.34375 -809.34375 -809.34375 -809.34375 -809.34375 -809.34375 -809.34375 -809.34375 -809.34375 -686.18359 -571.72656 -466.31250 -369.85938 -270.48828 -182.73828 -106.68359 -42.207031 10.570312 51.742188 81.253906 99.089844 105.32812 84.195312 67.378906 52.921875 41.425781 31.570312 23.519531 16.800781 11.480469 7.2421875 4.1992188 2.0546875 0.68359375 0.0000000 -0.097656250 0.26953125 1.0117188 1.9960938 3.2382812 4.5820312 6.0273438 7.5390625 9.0976562 10.667969 12.226562 13.847656 15.652344 17.425781 19.371094 21.500000 24.574219 27.765625 31.070312 34.468750 37.957031 41.531250 45.183594 48.898438 52.679688 56.515625 60.410156 64.347656 68.316406 1.7969881
4.0000 -38680.656 -698.09375 -698.09375 -698.09375 -698.09375 -698.09375 -698.09375 -698.09375 -698.09375 -698.09375 -575.38672 -461.53516 -356.68750 -260.69141 -161.90625 -74.679688 0.91796875 64.855469 117.28125 157.98047 187.05859 204.57031 210.43750 164.73047 130.54688 102.43750 80.734375 62.492188 47.730469 35.355469 25.417969 17.230469 11.019531 6.2148438 2.5937500 0.0000000 -1.6328125 -2.5820312 -2.9531250 -2.8671875 -2.4218750 -1.7226562 -0.82421875 0.22265625 1.3710938 2.5898438 3.8476562 5.2031250 6.7460938 8.2890625 10.015625 11.933594 14.746094 17.722656 20.835938 24.089844 27.449219 30.921875 34.488281 38.144531 41.886719 45.695312 49.582031 53.519531 57.511719 1.7967097
5.0000 -38778.129 -688.00000 -688.00000 -688.00000 -688.00000 -688.00000 -688.00000 -688.00000 -688.00000 -688.00000 -566.15234 -453.17969 -349.06250 -253.91797 -156.03516 -69.796875 4.7695312 67.667969 119.00000 158.66797 186.68750 203.05859 207.79688 164.55078 131.52344 103.92188 82.355469 64.062500 49.128906 36.550781 26.378906 17.957031 11.535156 6.5468750 2.7539062 0.0000000 -1.7421875 -2.8085938 -3.2656250 -3.2578125 -2.8789062 -2.2265625 -1.3671875 -0.36718750 0.75000000 1.9570312 3.1875000 4.5312500 6.0507812 7.5781250 9.2929688 11.203125 14.007812 16.976562 20.082031 23.328125 26.699219 30.171875 33.750000 37.414062 41.160156 44.984375 48.882812 52.835938 56.839844 1.8001524
6.0000 -38741.848 -537.22266 -537.22266 -537.22266 -537.22266 -537.22266 -537.22266 -537.22266 -537.22266 -537.22266 -414.99609 -301.63672 -197.26172 -101.66797 -3.1835938 83.640625 159.00781 222.70703 274.87500 315.50781 344.62109 362.11328 368.03516 266.17578 200.95703 152.64844 117.95703 90.246094 68.570312 50.820312 36.753906 25.226562 16.421875 9.4843750 4.0937500 0.0000000 -2.8164062 -4.8242188 -6.0898438 -6.7460938 -6.9687500 -6.8320312 -6.4375000 -5.8359375 -5.0781250 -4.2187500 -3.2890625 -2.2343750 -1.0078125 0.24609375 1.6757812 3.3007812 5.7187500 8.3085938 11.054688 13.945312 16.960938 20.097656 23.335938 26.671875 30.105469 33.601562 37.179688 40.828125 44.515625 1.8041590
7.0000 -38891.727 -806.34766 -806.34766 -806.34766 -806.34766 -806.34766 -806.34766 -806.34766 -806.34766 -806.34766 -683.02344 -568.63672 -463.19922 -366.66797 -267.32812 -179.71094 -103.85547 -39.660156 12.910156 53.671875 82.738281 100.14062 105.87891 84.750000 67.953125 53.511719 42.000000 32.125000 24.046875 17.269531 11.894531 7.5703125 4.4531250 2.2265625 0.76562500 0.0000000 -0.18359375 0.10156250 0.76171875 1.6640625 2.8203125 4.1015625 5.4804688 6.9375000 8.4335938 9.9453125 11.445312 13.027344 14.781250 16.492188 18.382812 20.460938 23.449219 26.558594 29.785156 33.109375 36.515625 40.007812 43.578125 47.222656 50.925781 54.687500 58.496094 62.363281 66.257812 1.8038118
8.0000 -38779.883 -301.98828 -301.98828 -301.98828 -301.98828 -301.98828 -301.98828 -301.98828 -301.98828 -301.98828 -179.37109 -65.804688 38.679688 134.21484 232.25000 318.57812 393.00391 455.57812 506.50391 545.51562 572.68359 588.07422 591.67188 419.22656 310.81250 232.27344 177.13672 134.01172 100.96875 74.371094 53.582031 36.714844 23.925781 13.871094 6.0312500 0.0000000 -4.2539062 -7.4140625 -9.5585938 -10.863281 -11.617188 -11.871094 -11.765625 -11.382812 -10.796875 -10.058594 -9.1992188 -8.2109375 -7.0195312 -5.7656250 -4.3203125 -2.6679688 -0.16406250 2.5351562 5.4335938 8.4921875 11.710938 15.046875 18.531250 22.109375 25.789062 29.570312 33.429688 37.363281 41.359375 1.8003923
9.0000 -39034.375 -798.47656 -798.47656 -798.47656 -798.47656 -798.47656 -798.47656 -798.47656 -798.47656 -798.47656 -672.84375 -556.08984 -448.18750 -349.31250 -247.28125 -156.81250 -77.960938 -10.746094 44.789062 88.703125 120.98047 141.56641 150.59375 114.37500 88.070312 67.019531 51.187500 38.230469 28.039062 19.769531 13.390625 8.4023438 4.8710938 2.3945312 0.82421875 0.0000000 -0.16406250 0.16406250 0.89062500 1.8710938 3.1250000 4.4843750 5.9492188 7.4804688 9.0507812 10.625000 12.199219 13.839844 15.664062 17.441406 19.402344 21.539062 24.621094 27.824219 31.121094 34.519531 38.000000 41.570312 45.203125 48.906250 52.660156 56.476562 60.339844 64.242188 68.183594 1.8004857
10.0000 -38832.125 -742.51562 -742.51562 -742.51562 -742.51562 -742.51562 -742.51562 -742.51562 -742.51562 -742.51562 -620.47266 -507.35156 -403.01172 -307.49609 -209.32812 -122.63672 -47.476562 16.039062 68.074219 108.50781 137.25000 154.56641 160.25000 130.74609 107.00781 86.335938 69.589844 54.972656 42.730469 32.164062 23.460938 16.140625 10.457031 5.9687500 2.5312500 0.0000000 -1.6171875 -2.6171875 -3.0585938 -3.0585938 -2.6953125 -2.0859375 -1.2734375 -0.32031250 0.75390625 1.8945312 3.0859375 4.3710938 5.8476562 7.3320312 8.9960938 10.855469 13.589844 16.496094 19.542969 22.734375 26.042969 29.480469 33.007812 36.632812 40.359375 44.160156 48.035156 51.980469 55.968750 1.8027883
