Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -470182.81 545.40625 546.15625 546.90625 547.65625 548.40625 549.18750 549.90625 550.65625 551.40625 678.25000 795.78125 904.81250 1005.5938 1108.0312 1200.5625 1281.0000 1349.6562 1406.8750 1453.0312 1486.5312 1509.6875 1520.4688 1016.2188 739.62500 553.31250 427.84375 332.09375 259.59375 201.59375 156.21875 119.15625 90.625000 67.843750 49.593750 35.093750 24.281250 15.781250 9.3437500 4.8750000 1.4687500 -0.71875000 -2.2187500 -3.0312500 -3.2812500 -3.2500000 -2.7812500 -2.0937500 -1.1562500 0.0000000 1.5312500 3.3437500 6.3437500 9.7500000 13.406250 17.468750 21.875000 26.531250 31.468750 36.593750 42.000000 47.468750 53.218750 59.031250 64.875000 22.875208
0.4000 -468143.03 43755.250 43756.000 43756.750 43757.500 43758.281 43759.000 43759.750 43760.531 43761.250 43889.719 44009.750 44120.406 44222.156 44327.781 44421.344 44503.625 44573.062 44631.531 44679.000 44713.250 44736.781 44747.875 3928.3125 2015.2188 1278.9062 904.50000 662.75000 499.59375 379.18750 290.62500 221.50000 170.09375 130.00000 98.375000 73.250000 54.750000 39.875000 28.437500 20.187500 13.500000 8.6875000 5.2187500 2.7500000 1.0937500 0.062500000 -0.56250000 -0.75000000 -0.56250000 0.0000000 0.90625000 2.0937500 4.5000000 7.2500000 10.718750 14.500000 18.687500 23.250000 28.062500 33.250000 38.625000 44.312500 50.125000 56.187500 62.187500 22.862404
0.6000 -469261.88 619.90625 621.68750 623.43750 625.28125 627.03125 628.81250 630.59375 632.40625 634.15625 759.21875 875.12500 981.71875 1079.2188 1180.1250 1268.3125 1347.0000 1411.9375 1466.0938 1507.9062 1538.7188 1556.8438 1563.6562 1156.2188 889.03125 689.62500 546.50000 432.68750 344.15625 271.81250 214.43750 166.93750 130.21875 100.37500 76.343750 56.906250 42.437500 30.562500 21.437500 14.750000 9.5000000 5.7500000 3.0000000 1.1250000 -0.12500000 -0.81250000 -1.0937500 -1.0625000 -0.62500000 0.0000000 1.0625000 2.3750000 4.7187500 7.6250000 10.875000 14.531250 18.593750 23.000000 27.656250 32.562500 37.687500 43.062500 48.625000 54.406250 60.093750 22.841927
0.8000 -469967.91 76497.594 76497.906 76498.219 76498.562 76498.906 76499.250 76499.531 76499.844 76500.188 76627.375 76745.219 76854.375 76954.250 77057.438 77148.688 77228.406 77297.125 77353.656 77398.469 77432.188 77453.344 77463.250 10249.188 4356.6875 2459.4375 1626.2500 1141.9375 839.56250 628.68750 479.87500 367.03125 285.00000 221.50000 171.75000 132.28125 103.00000 79.062500 60.437500 46.312500 34.687500 26.062500 19.187500 13.812500 9.6875000 6.4375000 4.1250000 2.2500000 0.81250000 0.0000000 -0.46875000 -0.50000000 0.093750000 1.4687500 3.5000000 6.1875000 9.2812500 12.906250 16.937500 21.312500 26.125000 31.187500 36.468750 42.156250 47.687500 22.829126
1.0000 -470810.44 17787.625 17788.406 17789.250 17790.000 17790.812 17791.625 17792.406 17793.250 17794.031 17923.344 18043.781 18153.750 18256.000 18362.312 18455.312 18538.438 18608.531 18666.688 18714.062 18749.844 18772.719 18785.062 5838.3125 3188.8750 2025.6250 1421.0625 1032.9688 774.68750 587.06250 450.87500 345.84375 268.62500 208.43750 161.12500 123.62500 95.562500 72.906250 55.250000 41.937500 31.125000 23.000000 16.687500 11.750000 8.0625000 5.3125000 3.2812500 1.7500000 0.62500000 0.0000000 -0.21875000 0.0000000 1.0000000 2.6875000 5.0937500 8.0625000 11.500000 15.500000 19.687500 24.375000 29.312500 34.625000 40.125000 45.875000 51.687500 22.822172
1.2000 -470295.12 11306.562 11307.000 11307.438 11307.875 11308.312 11308.750 11309.188 11309.594 11310.031 11434.719 11552.281 11659.719 11758.531 11860.625 11950.688 12028.875 12096.531 12151.312 12194.750 12226.844 12247.281 12256.062 3405.7188 1785.8750 1116.4375 778.06250 562.90625 419.81250 315.43750 239.37500 180.34375 136.87500 103.06250 76.468750 55.625000 40.437500 28.250000 19.125000 12.437500 7.3750000 3.7500000 1.3125000 -0.31250000 -1.3125000 -1.8125000 -1.8125000 -1.5625000 -0.87500000 0.0000000 1.1875000 2.8125000 5.4375000 8.6250000 12.187500 16.156250 20.437500 25.062500 29.937500 35.093750 40.437500 45.968750 51.750000 57.656250 63.562500 22.798536
1.4000 -469101.81 48340.469 48340.906 48341.312 48341.781 48342.250 48342.656 48343.125 48343.562 48343.969 48470.969 48589.125 48700.188 48801.656 48905.938 48999.625 49081.438 49151.750 49209.625 49256.969 49292.531 49316.188 49328.250 6189.1562 2983.5312 1823.8438 1262.7188 913.28125 684.09375 518.71875 398.93750 306.53125 238.46875 185.40625 143.46875 110.15625 85.312500 65.156250 49.406250 37.500000 27.781250 20.468750 14.875000 10.531250 7.1562500 4.6250000 2.8437500 1.4687500 0.53125000 0.0000000 -0.15625000 0.12500000 1.1250000 2.7812500 4.9375000 7.6562500 11.000000 14.593750 18.656250 22.968750 27.593750 32.531250 37.781250 43.156250 48.531250 22.803362
1.6000 -469565.25 986.62500 986.87500 987.15625 987.40625 987.62500 987.93750 988.18750 988.40625 988.71875 1115.1250 1232.6562 1341.3125 1440.6562 1543.7812 1634.8438 1713.5938 1781.4375 1837.5625 1882.1875 1914.0938 1934.6250 1943.3750 1341.7812 999.65625 763.12500 600.56250 474.37500 377.75000 299.31250 237.18750 185.96875 146.15625 113.87500 87.625000 66.343750 50.250000 37.062500 26.843750 19.187500 13.062500 8.6875000 5.2500000 2.9375000 1.3125000 0.25000000 -0.34375000 -0.56250000 -0.50000000 0.0000000 0.75000000 1.9375000 4.0625000 6.7500000 9.8750000 13.500000 17.500000 21.875000 26.593750 31.500000 36.843750 42.250000 47.937500 53.843750 59.718750 22.765261
1.8000 -469506.78 69358.844 69359.156 69359.469 69359.750 69360.094 69360.375 69360.688 69361.000 69361.312 69484.875 69599.625 69704.375 69801.719 69901.062 69989.438 70065.406 70129.812 70182.875 70224.469 70253.750 70270.938 70277.594 4078.9688 2000.9688 1220.5938 835.84375 595.28125 437.96875 324.96875 243.90625 181.78125 136.65625 101.96875 75.093750 54.156250 38.843750 26.906250 17.906250 11.406250 6.5000000 3.1250000 0.78125000 -0.71875000 -1.6562500 -2.0937500 -2.0312500 -1.6250000 -1.0000000 0.0000000 1.2812500 2.8437500 5.5312500 8.7500000 12.218750 16.218750 20.500000 25.062500 29.781250 34.875000 40.093750 45.531250 51.156250 56.906250 62.593750 22.762625
2.0000 -469207.25 47468252. 47468252. 47468252. 47468252. 47468256. 47468256. 47468256. 47468256. 47468260. 47468380. 47468496. 47468608. 47468696. 47468804. 47468892. 47468968. 47469032. 47469088. 47469132. 47469160. 47469180. 47469188. 4078.4375 1748.1250 1026.5312 695.56250 494.56250 364.18750 270.65625 203.15625 151.25000 113.18750 83.843750 61.000000 43.125000 30.125000 19.937500 12.406250 7.0625000 3.0000000 0.31250000 -1.4375000 -2.5625000 -2.9687500 -3.0000000 -2.6875000 -2.1250000 -1.1875000 0.0000000 1.4375000 3.2812500 6.1875000 9.5625000 13.312500 17.437500 21.812500 26.437500 31.375000 36.500000 41.843750 47.343750 53.000000 58.812500 64.625000 22.754116
