Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -434510.44 249.75000 250.53125 251.31250 252.06250 252.84375 253.62500 254.37500 255.18750 255.93750 247.62500 238.59375 230.59375 223.50000 217.59375 210.59375 204.37500 199.78125 196.93750 193.62500 190.90625 190.40625 188.40625 188.43750 188.62500 189.12500 191.37500 193.59375 196.18750 199.81250 129.75000 84.687500 54.187500 33.093750 18.593750 8.7187500 2.4062500 -1.0937500 -2.4062500 -1.9687500 0.0000000 3.1875000 7.4375000 12.468750 18.375000 24.843750 30.750000 36.968750 42.187500 47.531250 54.562500 61.718750 69.125000 76.687500 86.062500 95.625000 105.34375 115.18750 125.31250 135.50000 145.87500 156.28125 166.75000 177.37500 187.81250 20.342392
0.4000 -433616.75 359.21875 359.65625 360.12500 360.56250 361.06250 361.50000 361.96875 362.43750 362.90625 350.31250 338.37500 326.06250 316.03125 306.87500 296.06250 287.53125 279.68750 272.93750 266.21875 260.93750 256.84375 252.56250 248.12500 244.78125 241.37500 240.37500 239.65625 239.25000 240.00000 143.00000 90.531250 57.937500 36.312500 21.562500 11.437500 4.8437500 0.78125000 -1.1250000 -1.2187500 0.0000000 2.4062500 5.8437500 10.062500 15.125000 20.687500 25.812500 31.406250 36.062500 40.875000 47.093750 53.593750 60.281250 67.218750 75.687500 84.437500 93.343750 102.43750 111.71875 121.12500 130.68750 140.37500 150.06250 159.87500 169.53125 20.341055
0.6000 -435100.12 357.71875 359.62500 361.56250 363.46875 365.43750 367.34375 369.25000 371.18750 373.09375 349.09375 327.71875 305.84375 285.87500 266.56250 248.40625 232.00000 215.68750 200.90625 187.09375 174.50000 163.28125 150.53125 141.50000 133.62500 126.28125 120.59375 113.46875 109.53125 105.78125 69.656250 44.656250 27.062500 14.593750 5.9062500 0.28125000 -2.9687500 -4.3437500 -4.1875000 -2.6250000 0.0000000 3.6250000 8.1250000 13.250000 19.062500 25.375000 31.062500 36.968750 41.937500 47.000000 53.687500 60.531250 67.531250 74.687500 83.531250 92.562500 101.68750 111.09375 120.53125 130.18750 140.00000 149.78125 159.68750 169.65625 179.53125 20.298180
0.8000 -434516.62 241.68750 242.25000 242.75000 243.28125 243.81250 244.34375 244.87500 245.40625 245.96875 234.06250 220.50000 210.75000 200.15625 190.65625 181.31250 172.37500 164.71875 159.84375 153.46875 148.21875 144.15625 139.96875 136.84375 135.28125 133.46875 134.50000 134.68750 135.40625 137.56250 101.87500 74.062500 52.531250 35.906250 23.218750 13.812500 7.0937500 2.6875000 0.12500000 -0.59375000 0.0000000 1.8750000 4.7187500 8.5625000 13.218750 18.593750 23.562500 28.875000 33.375000 38.156250 44.375000 50.875000 57.593750 64.437500 73.062500 81.937500 91.093750 100.43750 109.90625 119.65625 129.43750 139.37500 149.50000 159.65625 169.71875 20.330494
1.0000 -434057.66 386.06250 386.68750 387.37500 388.03125 388.65625 389.34375 390.00000 390.62500 391.31250 379.18750 367.87500 358.06250 347.90625 337.46875 329.68750 321.50000 314.15625 307.34375 302.12500 298.50000 293.53125 289.65625 286.25000 284.81250 283.18750 283.03125 282.71875 283.15625 284.87500 178.43750 118.00000 79.187500 52.562500 33.843750 20.531250 11.250000 5.1562500 1.5937500 -0.031250000 0.0000000 1.4375000 3.8750000 7.4062500 11.875000 17.031250 21.843750 26.937500 31.406250 35.968750 42.000000 48.218750 54.750000 61.468750 69.906250 78.468750 87.250000 96.375000 105.59375 115.00000 124.43750 134.12500 143.87500 153.65625 163.37500 20.369104
1.2000 -433964.94 132.59375 133.53125 134.50000 135.43750 136.34375 137.31250 138.25000 139.21875 140.15625 127.90625 117.31250 107.15625 97.625000 88.687500 79.437500 72.656250 65.718750 59.312500 53.875000 49.687500 44.875000 41.218750 39.218750 37.281250 36.500000 35.375000 35.687500 35.968750 38.500000 20.187500 7.2500000 -1.5937500 -7.3125000 -10.687500 -12.093750 -11.937500 -10.468750 -7.8437500 -4.3437500 0.0000000 4.9375000 10.625000 16.750000 23.437500 30.468750 36.625000 42.906250 48.156250 53.531250 60.406250 67.406250 74.562500 81.750000 90.718750 99.718750 108.87500 118.06250 127.46875 136.90625 146.46875 156.06250 165.68750 175.37500 184.93750 20.382362
1.4000 -433631.41 358.31250 359.31250 360.28125 361.25000 362.25000 363.21875 364.18750 365.18750 366.18750 356.06250 346.25000 337.15625 328.53125 322.68750 316.25000 309.87500 306.25000 301.50000 297.71875 295.15625 292.00000 291.56250 290.15625 290.21875 290.09375 291.78125 294.84375 296.71875 300.56250 190.53125 125.90625 84.062500 55.375000 35.312500 21.218750 11.500000 5.1875000 1.4062500 -0.18750000 0.0000000 1.6562500 4.4687500 8.2500000 13.000000 18.437500 23.562500 29.062500 33.718750 38.656250 45.000000 51.687500 58.593750 65.687500 74.500000 83.625000 92.875000 102.31250 112.06250 121.93750 131.90625 142.09375 152.28125 162.56250 172.75000 20.402220
1.6000 -434096.91 699.21875 699.75000 700.31250 700.87500 701.40625 702.00000 702.53125 703.09375 703.65625 693.25000 682.65625 675.96875 667.53125 661.40625 655.50000 650.31250 647.31250 642.68750 637.46875 636.46875 635.31250 634.65625 632.71875 633.03125 635.21875 636.59375 639.00000 641.93750 645.96875 314.84375 185.65625 117.37500 75.531250 48.062500 29.468750 16.843750 8.4375000 3.3437500 0.62500000 0.0000000 1.0312500 3.4062500 6.9062500 11.343750 16.625000 21.625000 26.937500 31.593750 36.312500 42.531250 49.218750 56.031250 63.093750 71.812500 80.781250 90.093750 99.531250 109.15625 119.03125 128.93750 139.00000 149.21875 159.46875 169.62500 20.413361
1.8000 -434171.16 596.78125 597.40625 598.06250 598.68750 599.31250 599.96875 600.56250 601.18750 601.84375 591.18750 582.21875 573.43750 566.25000 559.46875 553.00000 547.09375 541.56250 536.87500 534.18750 531.18750 527.84375 526.40625 526.03125 525.03125 525.59375 529.00000 530.00000 532.62500 536.00000 274.59375 161.46875 100.25000 63.031250 38.781250 22.593750 11.906250 5.0937500 1.2500000 -0.31250000 0.0000000 1.6562500 4.6250000 8.5625000 13.375000 18.937500 24.156250 29.656250 34.281250 39.187500 45.531250 52.156250 59.031250 66.093750 74.875000 83.875000 93.000000 102.50000 112.06250 121.65625 131.53125 141.46875 151.56250 161.68750 171.65625 20.283466
2.0000 -434167.59 258.25000 259.00000 259.71875 260.43750 261.18750 261.90625 262.65625 263.37500 264.09375 248.75000 231.90625 219.09375 204.50000 192.59375 179.81250 170.00000 159.40625 152.03125 143.18750 138.25000 131.18750 127.28125 122.62500 120.62500 119.78125 118.53125 118.62500 120.03125 122.90625 87.781250 61.218750 41.156250 26.093750 14.968750 7.1562500 1.9687500 -1.0000000 -2.1562500 -1.7500000 0.0000000 2.9687500 6.8750000 11.656250 17.062500 23.218750 28.812500 34.687500 39.656250 44.781250 51.468750 58.406250 65.562500 72.906250 82.000000 91.250000 100.71875 110.37500 120.25000 130.21875 140.34375 150.62500 160.90625 171.34375 181.59375 20.340652
