Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -433321.03 404616.94 404617.09 404617.22 404617.38 404617.50 404617.66 404617.78 404617.94 404618.06 404595.84 404575.66 404557.88 404540.31 404524.25 404507.62 404493.09 404481.88 404469.06 404458.34 404448.09 404441.19 404435.12 404427.66 404424.03 404421.16 404418.47 404417.66 404417.56 404419.34 3665.0938 1658.6562 1024.5000 699.81250 500.31250 365.68750 269.68750 198.90625 145.46875 104.59375 73.281250 49.031250 30.625000 16.687500 6.5937500 -0.53125000 -4.4062500 -6.8437500 -7.8750000 -8.0625000 -7.3125000 -5.7187500 -3.2812500 0.0000000 4.7812500 10.312500 16.625000 23.468750 30.968750 38.843750 47.218750 55.968750 65.125000 74.562500 84.000000 20.337475
0.4000 -434257.75 57082900. 57082900. 57082904. 57082904. 57082904. 57082904. 57082904. 57082904. 57082904. 57082884. 57082868. 57082848. 57082832. 57082816. 57082800. 57082792. 57082776. 57082768. 57082756. 57082740. 57082732. 57082724. 57082712. 57082708. 57082704. 57082696. 57082692. 57082688. 57082688. 6212.5312 2864.9688 1695.3438 1110.4062 767.59375 547.09375 396.46875 289.28125 210.84375 152.46875 108.37500 75.000000 49.656250 30.593750 16.531250 6.5937500 0.78125000 -3.0937500 -5.0000000 -6.0312500 -6.0625000 -4.9687500 -2.9062500 0.0000000 4.4687500 10.031250 16.281250 23.281250 30.843750 38.937500 47.500000 56.593750 66.000000 75.656250 85.375000 20.314274
0.6000 -434114.22 18031.656 18032.344 18033.031 18033.688 18034.375 18035.062 18035.750 18036.406 18037.094 18028.156 18019.875 18012.625 18004.438 17998.750 17994.750 17990.062 17985.594 17982.562 17981.031 17978.844 17977.438 17978.469 17979.375 17980.594 17983.125 17985.375 17990.094 17993.656 17999.031 5744.1250 3200.0625 2070.6562 1439.2188 1042.0625 773.50000 582.71875 442.62500 337.18750 256.43750 193.87500 145.12500 106.81250 77.000000 53.812500 35.968750 24.531250 15.687500 10.218750 6.0937500 2.3750000 0.25000000 -0.50000000 0.0000000 1.8750000 5.0625000 9.3750000 14.656250 20.812500 27.625000 35.093750 43.250000 51.843750 60.812500 70.031250 20.313831
0.8000 -432624.19 16679992. 16679993. 16679994. 16679995. 16679998. 16679999. 16680000. 16680001. 16680002. 16679985. 16679970. 16679955. 16679941. 16679929. 16679918. 16679906. 16679897. 16679887. 16679878. 16679871. 16679864. 16679859. 16679853. 16679850. 16679847. 16679842. 16679840. 16679840. 16679840. 22378.969 8628.8438 4815.9375 3097.1562 2143.2188 1548.8438 1150.2188 869.21875 664.00000 510.09375 392.40625 301.21875 229.78125 173.46875 129.09375 93.968750 70.531250 51.406250 38.906250 28.468750 17.906250 9.8750000 4.0312500 0.0000000 -2.6875000 -3.3750000 -2.3437500 0.15625000 3.9062500 8.8437500 14.656250 21.312500 28.656250 36.750000 45.093750 20.339235
1.0000 -433102.09 250608.88 250609.86 250610.80 250611.78 250612.75 250613.73 250614.70 250615.66 250616.62 250605.80 250596.42 250587.75 250579.48 250573.02 250566.41 250561.36 250556.77 250553.67 250548.95 250547.09 250545.19 250545.12 250544.92 250545.73 250547.47 250550.22 250552.97 250556.80 250561.62 18863.531 8069.0000 4619.8125 2999.2812 2084.8438 1510.5625 1123.9062 850.59375 650.65625 500.56250 385.65625 296.40625 226.56250 171.34375 127.68750 93.125000 70.156250 51.312500 38.906250 28.468750 18.062500 10.031250 4.0937500 0.0000000 -2.8750000 -3.8437500 -2.9687500 -0.75000000 2.7500000 7.3125000 12.937500 19.250000 26.281250 34.031250 42.062500 20.336220
1.2000 -434635.31 139384.16 139384.81 139385.44 139386.09 139386.78 139387.47 139388.09 139388.75 139389.41 139377.78 139369.09 139360.06 139350.44 139343.94 139336.62 139331.78 139326.72 139321.66 139318.56 139316.72 139314.09 139312.56 139313.41 139314.06 139315.03 139316.78 139319.16 139323.34 139327.56 13953.625 6089.6875 3536.8750 2320.1875 1624.0000 1181.3750 880.15625 665.59375 507.56250 388.31250 296.93750 226.00000 170.43750 126.81250 92.531250 65.875000 48.250000 34.062500 25.000000 17.593750 10.375000 5.2500000 1.7812500 0.0000000 -0.43750000 0.68750000 3.2812500 7.1875000 12.125000 17.906250 24.437500 31.750000 39.781250 48.218750 56.968750 20.329519
1.4000 -434124.81 56440.531 56441.562 56442.625 56443.656 56444.719 56445.750 56446.812 56447.875 56448.906 56429.031 56411.719 56394.688 56379.469 56363.250 56349.500 56336.031 56323.500 56313.062 56301.969 56292.250 56284.094 56275.594 56268.750 56262.906 56256.906 56252.688 56250.406 56247.250 56246.219 8921.1562 3971.6875 2309.2812 1508.6562 1048.7500 755.96875 556.71875 415.03125 310.96875 232.93750 173.28125 127.53125 92.343750 65.031250 44.125000 28.375000 18.406250 10.906250 6.3437500 3.0000000 0.25000000 -1.0312500 -1.0625000 0.0000000 2.4687500 6.1250000 10.750000 16.281250 22.625000 29.531250 37.187500 45.250000 53.718750 62.718750 71.718750 20.324228
1.6000 -434773.81 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 3.0956811e+13 24186.969 8006.9688 4152.4062 2568.1562 1738.4688 1240.0938 913.34375 686.31250 521.90625 399.18750 305.65625 233.37500 176.87500 132.37500 97.406250 69.937500 51.656250 37.093750 27.500000 19.687500 11.906250 6.2187500 2.3437500 0.0000000 -1.0937500 -0.53125000 1.5312500 4.7812500 9.1562500 14.468750 20.656250 27.531250 34.968750 43.062500 51.281250 20.320814
1.8000 -435180.62 40615.062 40615.469 40615.875 40616.250 40616.656 40617.062 40617.438 40617.844 40618.250 40607.906 40598.219 40588.906 40580.625 40570.906 40564.156 40558.344 40552.312 40547.594 40542.500 40538.562 40535.219 40533.062 40531.531 40529.562 40529.562 40529.500 40530.094 40531.406 40533.844 2680.0000 1301.3750 803.96875 541.18750 378.90625 270.12500 193.25000 137.06250 95.312500 63.875000 40.187500 22.375000 9.1250000 -0.34375000 -6.8125000 -10.781250 -12.625000 -13.187500 -12.843750 -11.843750 -9.8750000 -7.2500000 -3.9687500 0.0000000 5.5000000 11.500000 18.062500 25.250000 32.875000 40.812500 49.125000 57.750000 66.593750 75.687500 84.781250 20.248888
2.0000 -435203.59 9518495.0 9518495.0 9518495.0 9518496.0 9518496.0 9518496.0 9518496.0 9518496.0 9518497.0 9518486.0 9518476.0 9518468.0 9518458.0 9518450.0 9518443.0 9518436.0 9518429.0 9518424.0 9518419.0 9518416.0 9518412.0 9518409.0 9518408.0 9518405.0 9518406.0 9518407.0 9518407.0 9518407.0 9518411.0 4821.7500 1842.5625 1006.4375 627.71875 416.90625 285.37500 197.50000 136.00000 91.687500 59.312500 35.468750 17.906250 5.2500000 -3.6250000 -9.5625000 -12.968750 -14.343750 -14.531250 -13.875000 -12.750000 -10.500000 -7.6250000 -4.0625000 0.0000000 5.5625000 11.750000 18.343750 25.375000 32.968750 40.781250 48.937500 57.375000 66.062500 74.906250 83.750000 20.240805
