Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46627.578 174.73047 174.73047 174.73047 174.73047 174.73047 174.73047 174.73047 174.73047 174.73047 162.01172 150.03125 138.61328 127.89453 117.94922 108.60547 99.980469 92.007812 84.773438 78.144531 72.296875 67.046875 62.539062 58.683594 55.472656 52.957031 51.156250 50.085938 49.519531 49.785156 33.656250 21.910156 13.414062 7.4453125 3.4648438 1.0859375 0.0000000 0.0039062500 0.93359375 2.6328125 5.0039062 7.9375000 11.367188 15.218750 19.460938 24.031250 28.062500 32.273438 35.769531 39.359375 43.964844 48.707031 53.562500 58.519531 64.597656 70.796875 77.101562 83.511719 90.007812 96.574219 103.20703 109.90234 116.66016 123.45312 130.27344 2.1599922
0.4000 -46686.723 51.757812 51.757812 51.757812 51.757812 51.757812 51.757812 51.757812 51.757812 51.757812 48.902344 46.218750 43.734375 41.535156 39.429688 37.726562 36.117188 34.738281 33.566406 32.695312 31.800781 31.281250 30.972656 30.917969 30.847656 31.351562 31.761719 32.539062 33.472656 34.640625 24.195312 16.089844 9.9531250 5.5039062 2.4843750 0.71484375 0.0000000 0.22265625 1.2460938 2.9882812 5.3398438 8.2578125 11.660156 15.492188 19.714844 24.269531 28.308594 32.527344 36.046875 39.660156 44.312500 49.097656 54.011719 59.042969 65.210938 71.523438 77.957031 84.500000 91.132812 97.855469 104.64453 111.53516 118.46484 125.44531 132.46875 2.1609032
0.6000 -46531.645 237.62500 237.62500 237.62500 237.62500 237.62500 237.62500 237.62500 237.62500 237.62500 220.69922 204.42188 188.74219 173.80078 159.49609 145.86328 132.92188 120.65625 109.03906 98.105469 87.773438 78.179688 69.433594 61.136719 53.542969 46.589844 40.277344 34.761719 29.867188 25.640625 17.167969 10.777344 6.1289062 2.9257812 0.94921875 0.031250000 0.0000000 0.74609375 2.1718750 4.1953125 6.7382812 9.7304688 13.125000 16.894531 20.972656 25.339844 29.171875 33.160156 36.453125 39.839844 44.187500 48.640625 53.210938 57.867188 63.574219 69.390625 75.316406 81.324219 87.417969 93.589844 99.824219 106.11328 112.46094 118.84375 125.26172 2.1693003
0.8000 -46230.078 75.699219 75.699219 75.699219 75.699219 75.699219 75.699219 75.699219 75.699219 75.699219 68.886719 62.585938 56.757812 51.382812 46.484375 42.132812 38.234375 34.808594 31.843750 29.433594 27.460938 25.917969 24.929688 24.480469 24.402344 24.839844 25.808594 27.343750 29.230469 31.613281 22.171875 14.820312 9.2343750 5.1445312 2.3554688 0.68359375 0.0000000 0.17187500 1.0976562 2.6679688 4.8203125 7.4960938 10.632812 14.167969 18.066406 22.292969 26.042969 29.968750 33.234375 36.589844 40.925781 45.390625 49.980469 54.667969 60.441406 66.335938 72.359375 78.472656 84.695312 90.992188 97.367188 103.82031 110.32812 116.88672 123.47656 2.1731043
1.0000 -46381.672 201.88281 201.88281 201.88281 201.88281 201.88281 201.88281 201.88281 201.88281 201.88281 187.28906 173.28125 159.78516 147.01562 134.82812 123.23438 112.16406 101.73828 91.789062 82.636719 74.003906 65.929688 58.460938 51.554688 45.265625 39.605469 34.609375 30.136719 26.160156 22.902344 15.089844 9.2382812 5.0312500 2.1757812 0.49218750 -0.18359375 0.0000000 0.93750000 2.5351562 4.7031250 7.3789062 10.503906 14.023438 17.898438 22.097656 26.562500 30.480469 34.550781 37.925781 41.359375 45.781250 50.324219 54.960938 59.699219 65.484375 71.394531 77.410156 83.507812 89.679688 95.941406 102.24219 108.62109 115.03125 121.50391 127.99219 2.1723325
1.2000 -46132.512 178.04688 178.04688 178.04688 178.04688 178.04688 178.04688 178.04688 178.04688 178.04688 163.58594 150.04297 137.19531 125.16797 113.92969 103.44922 93.687500 84.773438 76.617188 69.257812 62.648438 56.738281 51.695312 47.425781 43.863281 41.042969 39.140625 37.921875 37.449219 37.800781 25.769531 16.734375 10.128906 5.4335938 2.3710938 0.61328125 0.0000000 0.34765625 1.5312500 3.4140625 5.9257812 8.9726562 12.503906 16.441406 20.757812 25.378906 29.464844 33.734375 37.261719 40.894531 45.566406 50.355469 55.269531 60.285156 66.441406 72.722656 79.093750 85.582031 92.160156 98.828125 105.55078 112.34766 119.19141 126.08984 133.01953 2.1744280
1.4000 -46219.945 142.68750 142.68750 142.68750 142.68750 142.68750 142.68750 142.68750 142.68750 142.68750 130.96484 119.86719 109.64062 100.08594 91.394531 83.386719 76.085938 69.558594 63.648438 58.683594 54.406250 50.839844 47.972656 45.914062 44.636719 44.113281 44.230469 45.187500 46.781250 49.257812 33.199219 21.738281 13.503906 7.6757812 3.7148438 1.2460938 0.0000000 -0.24218750 0.37890625 1.7382812 3.7226562 6.2617188 9.2656250 12.683594 16.488281 20.609375 24.273438 28.105469 31.289062 34.582031 38.812500 43.167969 47.644531 52.234375 57.859375 63.601562 69.464844 75.417969 81.476562 87.601562 93.796875 100.06641 106.38672 112.75391 119.15234 2.1795306
1.6000 -46360.609 201.94531 201.94531 201.94531 201.94531 201.94531 201.94531 201.94531 201.94531 201.94531 188.44531 175.65625 163.33203 151.80859 140.85938 130.57422 120.76172 111.71484 103.37500 95.625000 88.515625 81.906250 76.109375 70.925781 66.296875 62.386719 59.031250 56.429688 54.363281 52.972656 37.230469 25.281250 16.292969 9.6640625 4.9531250 1.8203125 0.0000000 -0.72656250 -0.50781250 0.49218750 2.1953125 4.4804688 7.2890625 10.539062 14.183594 18.171875 21.726562 25.484375 28.601562 31.820312 35.992188 40.285156 44.707031 49.238281 54.792969 60.468750 66.277344 72.175781 78.167969 84.238281 90.382812 96.593750 102.84766 109.16406 115.50000 2.1829736
1.8000 -46175.941 236.37891 236.37891 236.37891 236.37891 236.37891 236.37891 236.37891 236.37891 236.37891 217.75000 199.76953 182.71484 166.48047 151.02344 136.38672 122.64062 109.76172 97.574219 86.253906 75.878906 66.207031 57.386719 49.375000 42.210938 35.894531 30.417969 25.734375 21.886719 18.832031 12.230469 7.2656250 3.6875000 1.3281250 0.0078125000 -0.39062500 0.0000000 1.1015625 2.8125000 5.0742188 7.8203125 10.984375 14.554688 18.445312 22.648438 27.117188 31.035156 35.117188 38.472656 41.914062 46.332031 50.855469 55.488281 60.203125 65.984375 71.867188 77.859375 83.941406 90.093750 96.320312 102.60938 108.96484 115.36719 121.80469 128.28125 2.1760929
2.0000 -46416.102 180.55469 180.55469 180.55469 180.55469 180.55469 180.55469 180.55469 180.55469 180.55469 165.01562 150.37500 136.62500 123.56250 111.30859 99.953125 89.394531 79.687500 70.726562 62.554688 55.238281 48.683594 43.113281 38.207031 34.125000 30.972656 28.484375 26.894531 26.101562 26.187500 18.277344 12.101562 7.4062500 4.0117188 1.7343750 0.42968750 0.0000000 0.33203125 1.3281250 2.9101562 5.0312500 7.6171875 10.621094 13.988281 17.703125 21.707031 25.261719 28.980469 32.070312 35.250000 39.351562 43.570312 47.894531 52.335938 57.792969 63.375000 69.058594 74.835938 80.714844 86.671875 92.695312 98.800781 104.94922 111.15625 117.38672 2.1760979
2.2000 -46209.695 105.73047 105.73047 105.73047 105.73047 105.73047 105.73047 105.73047 105.73047 105.73047 97.550781 89.984375 82.945312 76.683594 71.042969 65.937500 61.492188 57.562500 54.511719 51.902344 49.972656 48.613281 47.875000 47.906250 48.285156 49.519531 51.281250 53.734375 56.675781 60.308594 41.292969 27.457031 17.375000 10.128906 5.0937500 1.8320312 0.0000000 -0.64453125 -0.29296875 0.87890625 2.7773438 5.2695312 8.3007812 11.781250 15.664062 19.886719 23.652344 27.601562 30.886719 34.273438 38.636719 43.121094 47.738281 52.460938 58.257812 64.175781 70.210938 76.335938 82.562500 88.859375 95.214844 101.64062 108.12109 114.64844 121.19922 2.1553996
2.4000 -46306.129 198.37109 198.37109 198.37109 198.37109 198.37109 198.37109 198.37109 198.37109 198.37109 185.39062 173.07031 161.35547 150.02734 139.20312 129.04688 119.36328 110.21484 101.71484 93.660156 86.167969 79.179688 72.746094 66.964844 61.640625 56.906250 52.574219 48.824219 45.652344 43.128906 30.738281 21.027344 13.558594 7.9726562 4.0039062 1.4062500 0.0000000 -0.37890625 0.13671875 1.4492188 3.4492188 6.0585938 9.1914062 12.828125 16.871094 21.292969 25.242188 29.406250 32.867188 36.457031 41.082031 45.867188 50.785156 55.835938 62.042969 68.406250 74.902344 81.519531 88.238281 95.058594 101.97656 108.96484 116.01953 123.13281 130.29297 2.1492167
