Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -468901.72 12154.438 12156.094 12157.719 12159.375 12161.031 12162.688 12164.312 12165.969 12167.625 12294.500 12411.875 12519.719 12620.312 12723.438 12814.625 12893.312 12961.719 13019.344 13064.344 13097.656 13119.344 13129.625 2989.5625 1489.4375 919.84375 641.75000 466.84375 350.34375 264.87500 202.12500 153.15625 116.81250 88.312500 65.937500 48.250000 35.312500 25.000000 17.250000 11.687500 7.3125000 4.3125000 2.3125000 0.96875000 0.25000000 -0.062500000 0.0000000 0.34375000 1.0312500 1.8750000 3.1250000 4.6250000 7.1875000 10.187500 13.468750 17.125000 21.093750 25.375000 29.968750 34.656250 39.593750 44.687500 50.000000 55.375000 60.812500 22.881233
0.4000 -470156.72 56280.625 56280.938 56281.281 56281.656 56282.000 56282.312 56282.656 56283.000 56283.344 56410.844 56528.188 56636.500 56735.625 56839.781 56931.812 57011.031 57078.844 57134.812 57179.719 57213.000 57234.281 57243.500 2827.0625 1567.0938 1076.4062 805.09375 616.15625 480.62500 375.71875 295.40625 230.65625 181.21875 141.75000 109.90625 84.156250 64.656250 48.781250 36.281250 26.812500 19.093750 13.343750 8.9062500 5.5312500 3.0312500 1.1562500 0.0000000 -0.90625000 -1.4687500 -1.5312500 -1.3437500 -0.75000000 0.56250000 2.4687500 4.9062500 7.8437500 11.156250 14.843750 18.781250 23.156250 27.781250 32.718750 37.656250 43.031250 48.343750 22.862566
0.6000 -469123.69 292.96875 293.28125 293.56250 293.87500 294.12500 294.46875 294.71875 295.03125 295.31250 424.25000 545.18750 655.65625 757.53125 863.62500 956.34375 1037.4062 1106.8125 1163.1875 1209.1250 1241.7812 1262.8125 1272.3750 844.46875 612.37500 455.84375 350.18750 269.62500 208.87500 160.43750 122.68750 92.125000 68.937500 50.500000 36.031250 24.687500 16.437500 10.093750 5.4375000 2.3750000 0.28125000 -0.93750000 -1.5625000 -1.6562500 -1.4375000 -0.78125000 0.0000000 1.0000000 2.3750000 3.8437500 5.5625000 7.6250000 10.750000 14.250000 18.062500 22.187500 26.500000 31.093750 35.875000 40.781250 45.875000 51.093750 56.531250 61.937500 67.406250 22.842142
0.8000 -468543.75 1203.7188 1204.0000 1204.3125 1204.5625 1204.8125 1205.0625 1205.3750 1205.6562 1205.9062 1334.5312 1454.2500 1564.6562 1666.0938 1771.0938 1863.5625 1944.9688 2014.3438 2071.5625 2117.8750 2151.7188 2174.1875 2184.0625 1461.1875 1059.5000 789.09375 608.18750 471.34375 368.87500 287.62500 224.81250 173.81250 134.87500 103.81250 79.000000 59.000000 44.187500 32.218750 23.000000 16.187500 10.843750 7.0625000 4.3125000 2.4062500 1.1250000 0.37500000 0.0000000 -0.062500000 0.25000000 0.87500000 1.7187500 3.0312500 5.1875000 7.8750000 10.937500 14.406250 18.187500 22.312500 26.687500 31.312500 36.187500 41.125000 46.468750 51.750000 57.187500 22.840336
1.0000 -469187.00 6241.0000 6242.1562 6243.2812 6244.4062 6245.5312 6246.6250 6247.7500 6248.9062 6250.0312 6377.0938 6494.3438 6603.3438 6703.3750 6806.8750 6898.1250 6978.7500 7046.6875 7102.6562 7148.1875 7182.0000 7204.6562 7214.7500 2467.0938 1430.1250 954.50000 694.03125 518.06250 395.31250 302.37500 232.68750 177.56250 136.12500 103.53125 77.750000 57.343750 42.187500 30.218750 21.093750 14.500000 9.3125000 5.7500000 3.2187500 1.5625000 0.50000000 0.0000000 0.0000000 0.21875000 0.78125000 1.6562500 2.8750000 4.4375000 7.1250000 10.250000 13.875000 17.812500 22.156250 26.812500 31.687500 36.875000 42.250000 47.843750 53.562500 59.562500 65.500000 22.808609
1.2000 -469487.88 972.00000 972.71875 973.46875 974.18750 974.90625 975.62500 976.34375 977.09375 977.81250 1105.0312 1222.0312 1330.8750 1429.3750 1530.9062 1622.0312 1698.7500 1765.1250 1819.9375 1862.0000 1892.3750 1911.4375 1917.5312 846.03125 555.90625 402.28125 307.40625 236.96875 184.21875 141.87500 108.68750 81.500000 60.593750 44.093750 30.843750 20.562500 13.093750 7.4062500 3.3437500 0.65625000 -1.1562500 -2.0625000 -2.4062500 -2.2187500 -1.8437500 -1.0312500 0.0000000 1.1875000 2.6875000 4.3125000 6.2500000 8.5312500 11.968750 15.781250 19.906250 24.281250 28.843750 33.781250 38.906250 44.093750 49.593750 55.093750 60.781250 66.687500 72.468750 22.796841
1.4000 -470565.56 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718205e+08 3.8718218e+08 3.8718234e+08 3.8718243e+08 3.8718256e+08 3.8718266e+08 3.8718275e+08 3.8718285e+08 3.8718291e+08 3.8718298e+08 3.8718304e+08 3.8718307e+08 3.8718310e+08 3.8718310e+08 13182.594 5460.4688 3073.9062 2015.5312 1399.0312 1015.9688 751.59375 567.18750 429.28125 330.18750 254.40625 195.53125 149.28125 115.12500 87.468750 65.875000 49.593750 36.218750 26.062500 18.031250 11.781250 6.7812500 2.9375000 0.0000000 -2.3437500 -4.3437500 -5.5937500 -6.5625000 -7.0312500 -6.9375000 -6.0312500 -4.4062500 -2.2812500 0.46875000 3.7187500 7.4062500 11.406250 15.812500 20.468750 25.531250 30.718750 36.031250 22.785351
1.6000 -470733.97 10428.906 10429.469 10429.969 10430.469 10431.000 10431.531 10432.062 10432.562 10433.094 10561.500 10681.062 10791.906 10892.719 10998.188 11090.344 11172.094 11241.438 11299.219 11345.625 11379.562 11402.531 11413.562 2793.8750 1518.3438 997.34375 723.87500 542.00000 415.68750 320.15625 248.28125 191.09375 148.09375 113.84375 86.656250 64.906250 48.687500 35.656250 25.593750 18.156250 12.281250 8.1562500 5.0625000 2.9062500 1.4062500 0.46875000 0.0000000 -0.031250000 0.25000000 0.78125000 1.6875000 2.9687500 5.2187500 7.9687500 11.218750 14.843750 18.968750 23.250000 28.000000 32.906250 38.093750 43.343750 49.062500 54.781250 60.593750 22.771179
1.8000 -470470.31 1177.6875 1178.1250 1178.6250 1179.0938 1179.5938 1180.0625 1180.5000 1181.0000 1181.4688 1306.8438 1423.9375 1531.4688 1630.7188 1732.5938 1823.5000 1902.0000 1968.7188 2023.5312 2067.9688 2099.1250 2120.4375 2127.9375 1085.3438 730.53125 526.46875 397.96875 303.28125 233.28125 178.21875 135.71875 101.59375 75.718750 55.312500 39.281250 26.812500 17.843750 10.968750 5.9375000 2.5937500 0.28125000 -1.0312500 -1.7187500 -1.8125000 -1.4687500 -0.81250000 0.0000000 1.2187500 2.5937500 4.2187500 6.1250000 8.3125000 11.750000 15.593750 19.593750 24.000000 28.718750 33.656250 38.718750 43.968750 49.468750 55.031250 60.781250 66.718750 72.593750 22.760679
2.0000 -470295.34 31845.219 31845.781 31846.375 31846.938 31847.500 31848.062 31848.625 31849.188 31849.750 31976.688 32094.594 32205.250 32304.844 32409.719 32502.094 32582.500 32650.562 32707.562 32751.938 32786.125 32807.750 32818.188 4908.4375 2533.7500 1625.9375 1162.6250 861.09375 656.00000 503.50000 390.56250 301.62500 235.25000 182.90625 141.25000 107.87500 82.812500 62.437500 46.562500 34.562500 24.750000 17.406250 11.718750 7.4375000 4.1875000 1.7500000 0.0000000 -1.2500000 -2.0625000 -2.4687500 -2.4375000 -2.0000000 -0.68750000 1.2500000 3.8750000 7.0000000 10.625000 14.593750 19.000000 23.812500 28.937500 34.375000 39.968750 45.875000 51.781250 22.736670
2.2000 -470759.97 171477.25 171477.62 171477.94 171478.31 171478.62 171479.00 171479.31 171479.69 171480.00 171605.38 171721.31 171828.19 171925.88 172027.31 172116.97 172195.38 172261.25 172315.22 172358.19 172389.91 172409.75 172417.47 5330.0625 2101.6562 1201.6875 809.50000 575.65625 425.25000 317.53125 239.87500 180.18750 136.43750 102.50000 76.093750 55.437500 40.375000 28.437500 19.562500 13.187500 8.2500000 4.9375000 2.5937500 1.1562500 0.31250000 -0.062500000 0.0000000 0.50000000 1.1875000 2.1875000 3.5625000 5.3125000 8.2187500 11.500000 15.312500 19.406250 23.937500 28.656250 33.750000 39.062500 44.500000 50.281250 56.125000 62.187500 68.218750 22.738285
2.4000 -470646.12 -493.78125 -492.78125 -491.78125 -490.75000 -489.71875 -488.71875 -487.71875 -486.71875 -485.71875 -359.40625 -240.00000 -130.46875 -28.687500 74.656250 166.90625 249.06250 318.62500 374.46875 423.06250 456.53125 480.15625 490.81250 390.03125 313.81250 250.43750 201.31250 159.65625 125.75000 96.937500 73.593750 54.000000 38.812500 26.531250 16.937500 9.4375000 4.1875000 0.25000000 -2.3125000 -3.8437500 -4.5625000 -4.7187500 -4.3750000 -3.5625000 -2.5000000 -1.3125000 0.0000000 1.6250000 3.5000000 5.4375000 7.6562500 10.218750 14.093750 18.187500 22.625000 27.250000 32.125000 37.250000 42.500000 47.968750 53.593750 59.281250 65.187500 71.187500 77.125000 22.742754
2.6000 -469357.28 1131814.6 1131815.9 1131817.2 1131818.5 1131819.9 1131821.2 1131822.5 1131824.0 1131825.2 1131951.6 1132069.5 1132178.5 1132278.4 1132381.1 1132471.5 1132551.5 1132618.4 1132674.0 1132718.0 1132749.9 1132769.8 1132777.9 3257.1875 1586.7812 1025.1562 738.75000 549.96875 419.75000 321.93750 248.87500 191.09375 147.84375 113.65625 86.500000 64.843750 48.781250 35.781250 25.718750 18.437500 12.593750 8.3750000 5.1875000 3.0000000 1.5000000 0.50000000 0.0000000 -0.25000000 -0.093750000 0.37500000 1.1250000 2.2500000 4.2500000 6.7812500 9.7812500 13.156250 16.906250 20.875000 25.250000 29.843750 34.625000 39.687500 44.937500 50.250000 55.656250 22.711782
2.8000 -470371.19 9940714.0 9940714.0 9940715.0 9940716.0 9940717.0 9940717.0 9940718.0 9940718.0 9940720.0 9940848.0 9940967.0 9941078.0 9941181.0 9941286.0 9941379.0 9941460.0 9941531.0 9941587.0 9941633.0 9941667.0 9941689.0 9941698.0 3753.5312 1868.9062 1215.5000 877.46875 653.37500 498.75000 382.59375 295.96875 227.56250 176.34375 135.96875 103.90625 78.500000 59.468750 44.093750 32.218750 23.343750 16.250000 11.093750 7.2187500 4.3437500 2.2812500 0.84375000 0.0000000 -0.46875000 -0.59375000 -0.37500000 0.21875000 1.0937500 3.0000000 5.4062500 8.2187500 11.593750 15.281250 19.343750 23.781250 28.468750 33.343750 38.500000 43.875000 49.406250 54.937500 22.703041
3.0000 -470839.78 25672.531 25673.031 25673.562 25674.062 25674.594 25675.094 25675.625 25676.125 25676.688 25805.094 25926.094 26037.031 26138.469 26244.312 26337.406 26419.094 26490.062 26548.875 26595.562 26630.500 26653.188 26665.406 1711.2500 853.93750 562.87500 413.43750 312.15625 240.09375 184.25000 141.50000 106.93750 80.781250 59.937500 43.437500 30.375000 20.906250 13.468750 8.0625000 4.3750000 1.6250000 0.0000000 -0.93750000 -1.2500000 -1.1250000 -0.71875000 0.0000000 1.0000000 2.2500000 3.7500000 5.5000000 7.5937500 10.875000 14.625000 18.687500 23.000000 27.625000 32.625000 37.718750 43.062500 48.562500 54.218750 60.156250 66.062500 72.062500 22.696531
