Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46830.535 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 28.574219 57.738281 87.222656 117.16797 147.57812 178.34375 209.70703 241.31250 273.48438 306.01953 339.14453 372.60547 406.36719 440.68750 475.32422 510.54297 546.23047 582.16797 618.59766 655.57031 641.79297 631.10938 622.92969 616.83594 612.48438 609.59766 607.96875 607.42188 607.81641 609.01953 610.92969 613.46094 616.55078 620.12891 624.13281 628.53906 632.44141 636.57812 640.03125 643.59375 648.19922 652.96484 657.86328 662.89062 669.08203 675.41797 681.89844 688.48438 695.19922 701.99609 708.89062 715.84766 722.88281 729.97656 737.11328 2.1312177
0.4000 -46755.777 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 26.378906 53.097656 80.316406 108.01562 136.12109 164.73828 193.76953 223.37891 253.54297 284.10938 315.08594 346.46094 378.48438 410.96484 443.74609 477.24609 511.12891 545.48828 580.25781 615.53516 605.99219 598.48828 592.72656 588.48828 585.55469 583.76172 582.98438 583.07812 583.96094 585.51953 587.69922 590.41797 593.60938 597.23828 601.25391 605.62109 609.49219 613.56250 616.94922 620.43750 624.93359 629.58594 634.37500 639.25781 645.28906 651.45703 657.73828 664.14062 670.65234 677.25781 683.94531 690.69922 697.51953 704.41406 711.33594 2.1327038
0.6000 -46580.668 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 26.890625 54.457031 82.546875 111.03906 140.10938 169.71094 199.78516 230.37891 261.58984 293.10156 325.24219 357.96484 391.06641 424.71875 458.92969 493.60547 528.83203 564.52344 600.81641 637.52344 624.47266 614.00781 605.73047 599.32812 594.52344 591.09375 588.87891 587.71094 587.45703 588.00000 589.26562 591.16797 593.62891 596.59766 600.00391 603.82422 607.26172 610.94531 614.03516 617.24609 621.43359 625.77734 630.27344 634.91406 640.64453 646.53516 652.57031 658.75000 665.03516 671.43750 677.93359 684.52344 691.18750 697.92188 704.70312 2.1290171
0.8000 -46685.887 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 27.757812 56.003906 84.757812 113.85547 143.54297 173.62109 204.16406 235.14062 266.58984 298.39844 330.78906 363.55469 396.87891 430.55078 464.65234 499.37109 534.32422 569.85938 605.81641 642.25000 635.50391 630.48438 626.93750 624.67578 623.53516 623.37891 624.07422 625.52344 627.66406 630.39453 633.62891 637.37109 641.51953 646.04297 650.91406 656.08984 660.61719 665.29297 669.16406 673.13672 678.21875 683.42188 688.74609 694.17578 700.81641 707.57812 714.46484 721.44922 728.52344 735.67969 742.91797 750.21094 757.58594 764.98828 772.42578 2.1370633
1.0000 -46818.996 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 32.300781 64.843750 98.156250 131.71094 165.73047 200.18359 235.04688 270.49219 306.23438 342.43359 379.16406 416.11328 453.70703 491.65234 530.07031 568.99609 608.16797 647.79688 687.93359 728.49219 718.11719 710.15234 704.18359 699.90234 697.07031 695.48047 694.95312 695.35547 696.56641 698.49219 701.02344 704.10938 707.67578 711.67969 716.05859 720.78516 724.94531 729.31250 732.92969 736.64062 741.41797 746.33594 751.37109 756.52734 762.85156 769.30859 775.88281 782.56641 789.34375 796.21484 803.14844 810.16016 817.22266 824.35156 831.50000 2.1377103
1.2000 -46679.809 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 27.503906 55.433594 83.921875 113.09375 142.73047 172.75391 203.41016 234.55469 266.35156 298.53906 331.38672 364.61328 398.35938 432.66797 467.60156 502.91016 538.94141 575.21875 612.26172 649.67188 639.38672 631.39844 625.34766 620.95703 617.99219 616.23047 615.55469 615.78516 616.83984 618.58203 620.96875 623.90625 627.32812 631.17969 635.41797 640.00781 644.06250 648.31641 651.84375 655.48438 660.16016 664.97656 669.92578 674.99609 681.19922 687.55469 694.02734 700.61719 707.30078 714.07422 720.93359 727.84766 734.82812 741.87891 748.94531 2.1338778
1.4000 -46777.113 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 28.003906 56.718750 85.847656 115.62500 146.05078 176.82031 208.25781 240.22656 272.80078 305.95703 339.63281 373.90234 408.64453 443.91797 479.82031 516.20703 553.30469 590.88672 629.03906 667.67188 657.66016 649.82812 643.85156 639.46094 636.42969 634.58984 633.76562 633.85156 634.75000 636.33203 638.53125 641.28906 644.53125 648.21484 652.30078 656.72266 660.64453 664.77734 668.21484 671.75781 676.32422 681.03906 685.89453 690.85938 696.96875 703.22656 709.60938 716.10156 722.72266 729.41016 736.20703 743.07422 750.00391 756.99609 764.01953 2.1404309
1.6000 -46564.527 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 28.351562 57.210938 86.535156 116.32422 146.59375 177.35547 208.71094 240.37891 272.64844 305.32812 338.51562 372.27734 406.35938 440.92188 476.09375 511.70703 547.73047 584.42188 621.39844 658.97266 650.35156 643.60547 638.46875 634.71875 632.18359 630.70312 630.14062 630.39062 631.36328 632.98438 635.15234 637.82422 640.94531 644.46484 648.34766 652.53906 656.25781 660.16016 663.40625 666.73828 671.04688 675.48828 680.03906 684.71094 690.45312 696.32031 702.30469 708.40234 714.58984 720.87891 727.22656 733.64453 740.13281 746.67578 753.25000 2.1367104
1.8000 -46628.992 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 25.000000 50.433594 76.257812 102.64453 129.45312 156.49609 184.24219 212.20703 240.80859 269.85156 299.21875 329.07422 359.39453 390.25000 421.48828 453.10156 485.32422 517.90234 550.98828 584.42188 578.96875 575.07031 572.51562 571.10547 570.69922 571.15625 572.36328 574.24609 576.70703 579.70312 583.14453 586.99609 591.20703 595.74609 600.56641 605.65625 610.06250 614.62109 618.36328 622.18359 627.05859 632.04297 637.12500 642.29297 648.59766 655.00391 661.49609 668.07812 674.73438 681.46484 688.25000 695.07812 701.96094 708.88672 715.82422 2.1404190
2.0000 -46522.402 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 28.878906 58.472656 88.484375 119.11719 150.31641 181.92969 214.06250 246.81641 280.07031 313.84766 348.28906 382.97266 418.35547 454.33203 490.83203 527.75781 565.30078 603.27734 641.91016 680.99219 671.96094 664.98438 659.75781 656.02734 653.58594 652.25781 651.89453 652.39062 653.62500 655.51953 657.98438 660.98047 664.41406 668.28125 672.48438 677.03516 681.03516 685.21875 688.69531 692.26562 696.87109 701.60547 706.46094 711.41797 717.52734 723.75391 730.08984 736.54297 743.08984 749.71484 756.44141 763.21875 770.05859 776.95703 783.88672 2.1450672
