Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -46413.750 928794.44 928794.44 928794.44 928794.44 928794.44 928794.44 928794.44 928794.44 928794.44 928778.00 928762.38 928747.69 928733.88 928720.75 928708.62 928697.38 928686.88 928677.25 928668.44 928660.50 928653.50 928647.25 928641.88 928637.31 928633.69 928630.88 928629.00 928627.81 928627.56 14427.609 6500.6328 3876.4609 2596.1094 1850.5430 1370.1133 1039.6250 801.82031 624.99609 490.28516 385.78125 303.55078 238.17969 185.87500 143.78906 109.86719 86.707031 67.417969 54.363281 43.164062 31.468750 21.968750 14.398438 8.5117188 3.3554688 0.0000000 -1.8085938 -2.2734375 -1.5664062 0.13281250 2.7187500 6.0664062 10.089844 14.703125 19.820312 2.1561749
0.4000 -46567.324 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603462e+08 1.2603461e+08 1.2603461e+08 1.2603461e+08 1.2603461e+08 1.2603460e+08 1.2603460e+08 1.2603461e+08 1.2603461e+08 1.2603461e+08 1.2603461e+08 1.2603461e+08 1.2603462e+08 1.2603462e+08 1.2603463e+08 1.2603463e+08 1.2603464e+08 1.2603466e+08 1.2603466e+08 1.2603466e+08 24170.072 8924.8008 4988.9219 3236.9258 2264.3086 1655.8594 1245.7383 954.97266 741.21094 579.80078 455.41406 358.08203 281.06250 219.57031 170.22266 130.49609 103.36719 80.722656 65.386719 52.207031 38.355469 27.054688 17.976562 10.800781 4.3789062 0.0000000 -2.6093750 -3.7070312 -3.5078125 -2.1601562 0.17968750 3.3789062 7.3164062 11.941406 17.113281 2.1659954
0.6000 -46255.773 426050.47 426050.47 426050.47 426050.47 426050.47 426050.47 426050.47 426050.47 426050.47 426040.50 426031.00 426022.12 426013.62 426005.69 425998.38 425991.41 425985.06 425979.19 425973.88 425969.09 425964.81 425960.91 425957.66 425954.84 425952.66 425950.94 425949.69 425949.00 425948.78 31752.984 12388.664 6730.6250 4230.5703 2881.4648 2062.2852 1524.9219 1152.8320 884.77344 685.84375 534.80469 418.11719 326.74219 254.46484 196.87891 150.79297 119.44922 93.378906 75.757812 60.609375 44.703125 31.699219 21.199219 12.839844 5.2773438 0.0000000 -3.3437500 -5.0117188 -5.2539062 -4.2539062 -2.1835938 0.81640625 4.6406250 9.1601562 14.292969 2.1674256
0.8000 -46162.598 34097220. 34097220. 34097220. 34097220. 34097220. 34097220. 34097220. 34097220. 34097220. 34097212. 34097200. 34097184. 34097180. 34097172. 34097160. 34097156. 34097148. 34097144. 34097136. 34097132. 34097128. 34097124. 34097124. 34097116. 34097116. 34097116. 34097120. 34097120. 34097116. 35212.621 13225.613 7128.7812 4478.5391 3057.7461 2196.7852 1631.7070 1239.5898 956.26562 745.23828 584.38672 459.56641 361.37109 283.31641 220.78906 170.46094 136.00391 107.19531 87.578125 70.609375 52.664062 37.808594 25.671875 15.832031 6.6757812 0.0000000 -4.5781250 -7.3320312 -8.5351562 -8.3984375 -7.0703125 -4.7421875 -1.5234375 2.4804688 7.1445312 2.1491385
1.0000 -46315.602 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144653e+08 6.2144646e+08 6.2144646e+08 6.2144646e+08 6.2144646e+08 6.2144646e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144634e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 6.2144640e+08 25848.672 8690.4297 4626.5156 2907.3125 1986.5586 1426.0742 1056.4297 798.97656 612.51953 473.53906 367.67578 285.72266 221.50000 170.77344 130.46484 98.375000 76.695312 58.832031 46.875000 36.726562 26.253906 17.902344 11.398438 6.4765625 2.3867188 0.0000000 -0.93359375 -0.60937500 0.77343750 3.1015625 6.2382812 10.089844 14.546875 19.550781 25.011719 2.1466985
1.2000 -46107.840 735040.19 735040.19 735040.19 735040.19 735040.19 735040.19 735040.19 735040.19 735040.19 735030.25 735020.81 735012.12 735003.88 734996.38 734989.31 734982.94 734977.06 734971.88 734967.31 734963.25 734959.94 734957.06 734954.69 734953.06 734952.00 734951.75 734951.81 734952.62 734953.88 16069.131 6405.3555 3603.2695 2330.2461 1621.2500 1178.1211 880.07422 669.31250 514.83203 398.59375 309.41016 239.98828 185.39453 142.16406 107.80078 80.480469 62.082031 46.980469 36.949219 28.480469 19.843750 13.078125 7.9414062 4.2109375 1.3515625 0.0000000 -0.042968750 1.0351562 3.0742188 5.9687500 9.5898438 13.847656 18.679688 23.996094 29.734375 2.1425834
1.4000 -45933.152 5697644.5 5697644.5 5697644.5 5697644.5 5697644.5 5697644.5 5697644.5 5697644.5 5697644.5 5697632.5 5697621.5 5697611.5 5697602.5 5697593.5 5697586.0 5697579.0 5697572.5 5697567.0 5697562.0 5697558.0 5697554.5 5697551.5 5697550.0 5697549.0 5697549.0 5697549.5 5697550.5 5697552.5 5697555.0 8287.4609 3601.5547 2106.9336 1390.1523 977.25000 713.10547 532.41016 403.03906 307.37891 234.98047 179.28516 135.94922 102.00781 75.316406 54.371094 38.023438 27.269531 18.714844 13.230469 8.7968750 4.5585938 1.6093750 -0.24609375 -1.1367188 -1.0937500 0.0000000 1.9960938 4.7851562 8.2343750 12.300781 16.867188 21.906250 27.328125 33.121094 39.187500 2.1674063
1.6000 -46053.961 50595764. 50595764. 50595764. 50595764. 50595764. 50595764. 50595764. 50595764. 50595764. 50595752. 50595736. 50595724. 50595716. 50595700. 50595692. 50595684. 50595676. 50595668. 50595660. 50595648. 50595648. 50595644. 50595636. 50595636. 50595636. 50595636. 50595636. 50595632. 50595632. 9817.0859 3829.7930 2184.1055 1427.2109 998.54297 726.77344 541.88672 409.98047 312.70703 239.19531 182.68750 138.75000 104.31250 77.234375 55.949219 39.320312 28.367188 19.625000 14.000000 9.4531250 5.0781250 1.9960938 0.039062500 -0.95312500 -1.0039062 0.0000000 1.9296875 4.6523438 8.0742188 12.097656 16.644531 21.660156 27.078125 32.859375 38.945312 2.1675425
1.8000 -46550.836 4358834.5 4358834.5 4358834.5 4358834.5 4358834.5 4358834.5 4358834.5 4358834.5 4358834.5 4358830.0 4358825.0 4358821.0 4358817.5 4358814.5 4358811.5 4358809.0 4358807.0 4358805.5 4358804.0 4358803.5 4358803.0 4358803.5 4358803.5 4358804.5 4358807.0 4358808.0 4358810.5 4358813.0 4358816.0 16780.193 7080.2812 4094.4805 2684.9688 1884.0508 1377.8672 1035.0742 791.43359 612.17969 476.81641 372.57031 291.11328 226.77344 175.56641 134.64453 101.87891 79.656250 61.257812 48.902344 38.398438 27.511719 18.812500 12.003906 6.8476562 2.5351562 0.0000000 -1.0195312 -0.72265625 0.70703125 3.1210938 6.4023438 10.429688 15.117188 20.378906 26.128906 2.1318398
2.0000 -46503.703 18457.412 18457.412 18457.412 18457.412 18457.412 18457.412 18457.412 18457.412 18457.412 18448.035 18439.031 18430.283 18421.721 18413.332 18405.391 18397.686 18390.326 18383.178 18376.357 18369.779 18363.486 18357.482 18351.723 18346.244 18341.100 18336.080 18331.477 18327.199 18323.072 7641.2656 4454.3633 2939.2227 2073.9648 1525.2773 1152.6445 887.12891 691.13672 542.62109 427.79297 337.66016 266.09766 208.80078 162.67578 125.44922 95.382812 74.847656 57.753906 46.218750 36.363281 26.121094 17.902344 11.453125 6.5390625 2.4218750 0.0000000 -0.99218750 -0.70703125 0.67578125 3.0117188 6.1914062 10.113281 14.667969 19.800781 25.421875 2.1314993
