Time    U    dU_0    dU_1    dU_2    dU_3    dU_4    dU_5    dU_6    dU_7    dU_8    dU_9    dU_10    dU_11    dU_12    dU_13    dU_14    dU_15    dU_16    dU_17    dU_18    dU_19    dU_20    dU_21    dU_22    dU_23    dU_24    dU_25    dU_26    dU_27    dU_28    dU_29    dU_30    dU_31    dU_32    dU_33    dU_34    dU_35    dU_36    dU_37    dU_38    dU_39    dU_40    dU_41    dU_42    dU_43    dU_44    dU_45    dU_46    dU_47    dU_48    dU_49    dU_50    dU_51    dU_52    dU_53    dU_54    dU_55    dU_56    dU_57    dU_58    dU_59    dU_60    dU_61    dU_62    dU_63    pV
0.2000 -434513.84 8375.8750 8377.1250 8378.4375 8379.6875 8381.0000 8382.2500 8383.5625 8384.8125 8386.1250 8367.8125 8351.6250 8334.8438 8318.7500 8305.7188 8291.5312 8278.8750 8267.6875 8255.6250 8244.7188 8234.1562 8224.2812 8216.0938 8209.1562 8201.6250 8196.7188 8190.6875 8186.2500 8182.2500 8178.5938 2646.4062 1491.9062 971.21875 674.53125 484.40625 354.06250 260.65625 191.71875 139.90625 100.71875 70.781250 48.187500 31.187500 18.687500 9.9687500 4.1875000 1.3437500 0.0000000 -0.15625000 0.43750000 2.0937500 4.6875000 8.0312500 12.187500 17.937500 24.562500 31.843750 39.718750 48.093750 56.937500 66.218750 75.843750 85.750000 96.000000 106.21875 20.312456
0.4000 -434202.72 3466.2500 3466.7500 3467.2500 3467.7188 3468.1875 3468.6875 3469.1562 3469.6250 3470.1250 3454.4375 3439.2500 3425.5625 3411.0312 3398.8125 3387.5625 3376.7500 3366.0000 3355.3750 3346.5625 3339.5625 3332.0000 3326.0938 3321.2188 3315.2500 3311.7188 3307.4375 3305.2812 3303.8438 3302.8438 1726.9688 1103.6875 764.93750 551.96875 406.65625 302.50000 225.43750 167.31250 122.78125 88.625000 62.218750 42.250000 27.156250 16.062500 8.3437500 3.3125000 0.93750000 0.0000000 0.031250000 0.84375000 2.7500000 5.4375000 9.0000000 13.250000 19.093750 25.718750 33.093750 40.906250 49.312500 58.187500 67.406250 77.093750 87.031250 97.250000 107.43750 20.308546
0.6000 -434653.88 2470828.8 2470829.5 2470830.2 2470831.0 2470831.8 2470832.5 2470833.2 2470834.0 2470835.0 2470822.5 2470809.0 2470797.0 2470786.5 2470777.5 2470767.2 2470759.0 2470750.5 2470744.0 2470737.0 2470731.8 2470726.2 2470721.8 2470720.5 2470717.5 2470715.0 2470714.5 2470714.2 2470715.0 2470715.2 4401.3438 1900.4062 1136.5938 757.15625 530.46875 381.59375 277.90625 203.03125 147.62500 105.90625 74.531250 50.750000 33.000000 20.031250 10.906250 4.7500000 1.5625000 0.0000000 -0.34375000 0.093750000 1.5937500 4.0312500 7.2812500 11.218750 16.812500 23.125000 30.250000 37.843750 46.187500 54.812500 63.875000 73.312500 83.156250 93.125000 103.21875 20.305971
0.8000 -434056.22 240390.64 240391.05 240391.48 240391.89 240392.30 240392.73 240393.11 240393.55 240393.95 240385.00 240377.44 240369.98 240363.83 240358.92 240353.75 240350.83 240346.36 240343.44 240341.16 240339.69 240339.56 240338.75 240338.75 240340.06 240343.42 240345.80 240347.91 240351.66 240356.30 2403.0938 1114.9688 696.62500 477.46875 340.71875 247.62500 181.00000 131.71875 94.812500 66.937500 45.781250 29.937500 18.218750 10.000000 4.5000000 1.2500000 0.031250000 0.0000000 0.68750000 2.0000000 4.3437500 7.4062500 11.093750 15.343750 21.156250 27.593750 34.625000 42.125000 50.000000 58.281250 66.937500 75.906250 85.031250 94.531250 103.93750 20.343210
1.0000 -434907.66 12882.438 12882.906 12883.406 12883.875 12884.375 12884.875 12885.344 12885.812 12886.312 12874.531 12864.062 12855.031 12846.000 12837.469 12830.094 12822.969 12817.812 12810.688 12806.406 12802.844 12799.531 12796.750 12793.812 12793.000 12792.188 12792.125 12792.344 12793.469 12795.344 1450.6250 726.25000 457.50000 310.25000 216.37500 151.81250 105.68750 71.968750 47.125000 29.000000 15.718750 6.5937500 0.50000000 -2.8437500 -4.2500000 -3.7812500 -2.3437500 0.0000000 2.4687500 5.3125000 9.5625000 14.281250 19.562500 25.250000 32.750000 40.562500 48.875000 57.500000 66.562500 75.875000 85.468750 95.312500 105.28125 115.50000 125.62500 20.318140
1.2000 -433928.62 57471.188 57471.594 57472.000 57472.469 57472.875 57473.312 57473.719 57474.125 57474.531 57458.750 57443.719 57431.125 57418.562 57405.594 57392.812 57381.844 57372.531 57361.188 57353.562 57345.156 57335.156 57329.062 57321.312 57315.406 57310.438 57305.094 57300.406 57296.406 57293.562 1703.1250 723.06250 420.75000 270.37500 180.34375 121.00000 80.093750 51.000000 30.250000 15.375000 5.0937500 -1.6250000 -5.5625000 -7.3125000 -7.2500000 -5.5625000 -3.1875000 0.0000000 3.1250000 6.5625000 11.375000 16.687500 22.437500 28.562500 36.406250 44.656250 53.312500 62.187500 71.531250 81.125000 91.000000 101.00000 111.18750 121.43750 131.78125 20.313271
1.4000 -434310.47 1643.9688 1644.1250 1644.3125 1644.4688 1644.6562 1644.8125 1645.0000 1645.1562 1645.3125 1637.2812 1629.9688 1621.5000 1615.0000 1609.3750 1606.0312 1601.5625 1596.3125 1595.2188 1594.0312 1592.5938 1591.6875 1591.8438 1594.1875 1595.9375 1598.6562 1603.2812 1607.0312 1611.8438 1617.5625 921.53125 595.71875 409.28125 289.87500 207.96875 149.43750 106.40625 74.281250 50.156250 32.218750 19.031250 9.5625000 3.1250000 -0.84375000 -2.7812500 -2.9062500 -1.9375000 0.0000000 2.0000000 4.5000000 8.1875000 12.468750 17.250000 22.375000 29.250000 36.593750 44.250000 52.406250 60.843750 69.468750 78.593750 87.875000 97.406250 107.00000 116.59375 20.320543
1.6000 -434323.88 19145.719 19145.938 19146.125 19146.344 19146.562 19146.719 19146.938 19147.156 19147.375 19135.906 19124.125 19113.188 19102.969 19093.812 19084.938 19077.656 19069.469 19064.000 19058.250 19053.438 19048.844 19044.781 19043.281 19041.375 19038.375 19038.094 19037.719 19038.219 19039.406 3106.0625 1612.7812 1018.9062 698.50000 499.25000 364.90625 269.56250 199.50000 146.93750 107.00000 76.531250 53.125000 35.281250 22.093750 12.468750 5.8125000 2.1562500 0.0000000 -0.90625000 -1.0000000 -0.18750000 1.5000000 3.9375000 7.1250000 11.781250 17.156250 23.250000 29.875000 37.156250 44.718750 52.750000 61.156250 69.875000 78.812500 87.875000 20.309446
1.8000 -434375.22 5866.6562 5867.4062 5868.0625 5868.8125 5869.4688 5870.2188 5870.8750 5871.6250 5872.2812 5862.5938 5853.0625 5845.7812 5837.1562 5830.2500 5823.9375 5819.0625 5814.6250 5811.8750 5809.0625 5806.0000 5803.7500 5803.5312 5803.4062 5804.7812 5806.0625 5809.3438 5812.3125 5816.2188 5820.5625 1793.2500 1030.3750 679.93750 475.31250 341.68750 248.93750 181.87500 132.12500 94.906250 66.625000 45.437500 29.500000 17.937500 9.6562500 4.2812500 1.0625000 0.0000000 0.0000000 0.87500000 2.0937500 4.5312500 7.6875000 11.437500 15.718750 21.562500 27.937500 34.937500 42.375000 50.281250 58.500000 67.125000 75.937500 85.062500 94.406250 103.68750 20.297583
2.0000 -433013.94 2964.9062 2966.8750 2968.7812 2970.7500 2972.6875 2974.5938 2976.5625 2978.5000 2980.4062 2972.6875 2964.2188 2957.0625 2949.8125 2944.4688 2939.7500 2935.7812 2932.2812 2929.1875 2927.1250 2926.1562 2925.3750 2924.6875 2925.5000 2926.5000 2929.5938 2932.9688 2936.9688 2940.7812 2945.2812 1268.0625 775.75000 524.46875 370.15625 266.40625 193.03125 139.43750 99.468750 69.468750 46.812500 30.031250 17.687500 8.9062500 3.1562500 -0.21875000 -1.5312500 -1.2812500 0.0000000 1.5937500 3.7187500 7.1250000 11.187500 15.843750 20.906250 27.718750 35.156250 43.093750 51.406250 60.250000 69.343750 78.718750 88.468750 98.531250 108.59375 118.78125 20.380186
